2018	O
Cambridge	O
University	O
Press	O
.	O
Considering	O
that	O
phytoplankton	B-RESOURCE
assemblages	I-RESOURCE
are	O
good	O
bioindicators	B-RESOURCE
of	O
environmental	B-QUALITY
conditions	I-QUALITY
,	O
the	O
sensitivity	B-QUALITY
of	O
the	O
Western	B-LOCATION
Antarctic	I-LOCATION
Peninsula	I-LOCATION
(	I-LOCATION
WAP	I-LOCATION
)	I-LOCATION
to	O
climate	B-PROCESS
change	I-PROCESS
,	O
and	O
the	O
importance	O
of	O
some	O
areas	O
of	O
its	O
islands	B-LOCATION
as	O
Antarctic	B-RESOURCE
Specially	I-RESOURCE
Managed	I-RESOURCE
Areas	I-RESOURCE
,	O
this	O
work	O
assembles	O
published	O
datasets	B-RESOURCE
on	O
phytoplankton	B-QUALITY
biodiversity	I-QUALITY
and	I-QUALITY
ecology	I-QUALITY
in	O
confined	B-LOCATION
coastal	I-LOCATION
areas	I-LOCATION
(	O
embayments	B-LOCATION
)	O
of	O
King	B-LOCATION
George	I-LOCATION
Island	I-LOCATION
,	O
WAP	B-LOCATION
.	O
