2022	O
,	O
Science	O
China	O
Press	O
and	O
Springer	O
-	O
Verlag	O
GmbH	O
Germany	O
,	O
part	O
of	O
Springer	O
Nature	O
.	O
The	O
South	B-LOCATION
China	I-LOCATION
Sea	I-LOCATION
region	I-LOCATION
is	O
potentially	O
threatened	O
by	O
tsunami	B-PROCESS
hazards	I-PROCESS
originated	O
from	O
multiple	O
sources	O
:	O
the	O
Manila	B-LOCATION
subduction	I-LOCATION
zone	I-LOCATION
in	O
the	O
east	B-LOCATION
,	O
the	O
Littoral	B-LOCATION
Fault	I-LOCATION
Zone	I-LOCATION
(	O
LFZ	B-LOCATION
)	O
in	O
the	O
north	B-LOCATION
,	O
numerous	O
submarine	B-PROCESS
landslides	I-PROCESS
on	O
the	O
continental	B-LOCATION
slopes	I-LOCATION
and	O
the	O
volcanic	B-LOCATION
islands	I-LOCATION
in	O
the	O
Luzon	B-LOCATION
Strait	I-LOCATION
.	O
