Fisheries	O
Oceanography	O
published	O
by	O
John	O
Wiley	O
&	O
Sons	O
Ltd	O
.	O
To	O
understand	O
the	O
population	O
structure	O
of	O
the	O
Japanese	B-ACTOR
jack	I-ACTOR
mackerel	I-ACTOR
Trachurus	B-ACTOR
japonicus	I-ACTOR
in	O
coastal	B-LOCATION
areas	I-LOCATION
adjacent	O
to	O
the	O
Kuroshio	B-PROCESS
Current	I-PROCESS
(	O
referred	O
to	O
as	O
the	O
CAK	B-LOCATION
)	O
,	O
we	O
analyzed	O
size	B-QUALITY
composition	I-QUALITY
and	O
commercial	O
landing	O
data	O
of	O
juvenile	B-ACTOR
fish	I-ACTOR
in	O
these	O
areas	O
for	O
the	O
period	O
20052015	O
.	O
