With	O
extensive	O
coasts	B-RESOURCE
and	O
a	O
long	O
history	O
of	O
using	O
and	O
exploiting	O
different	O
ocean	B-RESOURCE
resources	I-RESOURCE
-	O
both	O
renewable	B-QUALITY
and	O
non	B-QUALITY
-	I-QUALITY
renewable	I-QUALITY
-	O
Chile	B-ACTOR
,	O
Mexico	B-ACTOR
and	O
Peru	B-ACTOR
offer	O
an	O
interesting	O
possibility	O
to	O
compare	O
how	O
these	O
countries	B-ACTOR
have	O
advanced	O
in	O
developing	O
appropriate	O
policy	B-RESOURCE
and	O
institutional	B-RESOURCE
structures	I-RESOURCE
to	O
address	O
the	O
complex	O
challenges	O
and	O
emerging	O
opportunities	O
to	O
sustainably	B-PROCESS
use	I-PROCESS
the	O
sea	B-RESOURCE
and	O
coastal	B-RESOURCE
areas	I-RESOURCE
and	O
their	O
resources	B-RESOURCE
.	O
