Because	O
quagga	B-ACTOR
mussels	I-ACTOR
are	O
found	O
in	O
all	O
regions	O
of	O
a	O
lake	B-RESOURCE
,	O
and	O
form	O
larger	O
populations	B-ACTOR
,	O
they	O
may	O
filter	O
larger	O
volumes	B-QUALITY
of	I-QUALITY
water	I-QUALITY
and	O
may	O
have	O
greater	O
system	B-QUALITY
-	I-QUALITY
wide	I-QUALITY
effects	I-QUALITY
,	O
especially	O
in	O
deep	B-RESOURCE
lakes	I-RESOURCE
,	O
than	O
zebra	B-ACTOR
mussels	I-ACTOR
,	O
which	O
are	O
restricted	O
to	O
shallower	O
portions	O
of	O
lakes	B-RESOURCE
.	O
