Beach	B
nourishment	I
restores	O
beaches	B
and	O
enhances	O
both	O
their	O
recreational	B
value	I
and	O
their	O
utility	O
in	O
shore	B
protection	I
.	O
Increasing	O
population	B
in	O
coastal	B
areas	I
and	O
competition	B
for	O
land	B
use	I
has	O
reduced	O
the	O
availability	B
of	O
terrestrial	B
borrow	I
pits	I
while	O
older	O
sand	B
pits	I
have	O
been	O
exhausted	O
.	O
This	O
situation	O
has	O
driven	O
the	O
search	O
for	O
borrow	B
or	O
mining	B
sites	I
offshore	B
.	O
Presently	O
,	O
almost	O
all	O
the	O
marine	B
sand	I
mining	I
along	O
the	O
Atlantic	B
and	O
Gulf	B
coasts	B
of	O
the	O
U	B
.	I
S	I
.	I
is	O
to	O
obtain	O
material	B
for	O
publicly	O
funded	O
,	O
beach	B
nourishment	I
.	O
Much	O
of	O
this	O
activity	O
is	O
in	O
waters	B
subject	O
to	O
federal	B
jurisdiction	I
.	O
The	O
demand	O
for	O
construction	B
aggregate	I
in	O
metropolitan	O
and	O
developing	O
coastal	B
areas	I
suggests	O
that	O
there	O
might	O
be	O
an	O
additional	O
demand	O
on	O
offshore	B
sand	B
resources	I
.	O
Marine	B
sand	I
mining	I
,	O
as	O
any	O
type	O
of	O
dredging	B
,	O
disrupts	O
habitat	B
and	O
can	O
disturb	O
transitory	B
fishes	I
and	O
marine	B
mammals	I
.	O
By	O
altering	O
the	O
configuration	B
of	O
the	O
sea	B
floor	I
,	O
sand	B
mining	I
modifies	O
wave	B
transformation	I
and	O
,	O
possibly	O
,	O
nearshore	B
currents	I
.	O
Removing	O
a	O
large	O
quantity	O
of	O
offshore	B
sand	I
and	O
placing	O
it	O
in	O
the	O
nearshore	B
zone	O
alters	O
habitat	B
and	O
sediment	B
-	I
transport	I
processes	O
.	O
For	O
over	O
a	O
decade	O
,	O
there	O
has	O
been	O
a	O
series	O
of	O
studies	O
concerned	O
with	O
the	O
potential	O
environmental	O
consequences	O
of	O
offshore	O
sand	O
mining	O
and	O
subsequent	O
beach	O
nourishment	O
.	O
A	O
more	O
recent	O
set	O
of	O
projects	O
developed	O
and	O
tested	O
a	O
suite	O
of	O
protocols	O
for	O
monitoring	O
dredged	O
and	O
nourished	O
areas	O
.	O
The	O
field	O
study	O
testing	O
the	O
draft	O
monitoring	O
protocol	O
was	O
conducted	O
in	O
the	O
active	O
,	O
sand	O
-	O
mining	O
region	O
of	O
Sandbridge	O
Shoal	O
,	O
offshore	O
of	O
Virginia	O
Beach	O
,	O
Virginia	O
.	O
Results	O
indicate	O
that	O
repopulation	B
of	O
dredged	B
areas	I
is	O
enhanced	O
by	O
leaving	O
patches	O
of	O
undisturbed	B
bottom	I
within	O
the	O
dredged	B
region	I
.	O
No	O
negative	O
impacts	O
on	O
macrobenthos	B
or	O
demersal	B
fishes	I
were	O
noted	O
.	O
Changes	O
in	O
wave	B
transformation	I
resulting	O
from	O
modifying	O
the	O
bottom	B
topography	I
are	O
relatively	O
small	O
and	O
,	O
as	O
the	O
sand	B
-	I
mining	I
sites	I
tend	O
to	O
be	O
in	O
waters	B
greater	O
than	O
10	O
m	O
deep	O
,	O
usually	O
only	O
occur	O
during	O
storms	B
.	O
In	O
some	O
instances	O
,	O
dredging	B
shoals	I
may	O
decrease	O
inshore	B
wave	B
height	I
by	O
diminishing	O
the	O
concentration	O
of	O
wave	B
rays	I
caused	O
by	O
refraction	B
on	O
the	O
shoal	B
.	O
Shore	O
-	O
based	O
radar	O
may	O
offer	O
advantages	O
for	O
monitoring	O
waves	O
in	O
the	O
near	O
shore	O
.	O
Agencies	B
involved	O
with	O
individual	O
sand	B
-	I
mining	I
programs	B
should	O
consider	O
participating	O
in	O
consortia	B
managing	I
local	I
,	O
coastal	B
observing	I
systems	I
.	O
Location	O
and	O
elevation	O
/	O
depth	O
(	O
x	O
,	O
y	O
,	O
z	O
)	O
data	O
with	O
sufficient	O
metadata	O
is	O
the	O
basic	O
dataset	O
necessary	O
for	O
determining	O
and	O
monitoring	O
changes	O
in	O
the	O
shore	O
and	O
seafloor	O
surface	O
.	O
The	O
data	O
can	O
be	O
acquired	O
as	O
profiles	O
or	O
,	O
especially	O
in	O
nearshore	O
regions	O
,	O
swath	O
-	O
bathymetry	O
surfaces	O
.	O
Profiles	O
should	O
be	O
spaced	O
to	O
capture	O
changes	O
in	O
topography	O
.	O
On	O
-	O
shore	O
and	O
off	O
-	O
shore	O
measurements	O
should	O
be	O
synoptic	O
or	O
nearly	O
so	O
.	O
Although	O
there	O
are	O
valid	O
and	O
strong	O
scientific	O
and	O
management	O
reasons	O
for	O
implementing	O
a	O
standardized	O
,	O
minimum	O
monitoring	O
protocol	O
for	O
marine	O
sand	O
mining	O
,	O
there	O
appears	O
to	O
be	O
little	O
will	O
for	O
such	O
a	O
program	O
.	O
The	O
obvious	O
problem	O
is	O
cost	O
coupled	O
with	O
the	O
question	O
"	O
who	O
pays	O
?	O
"	O
Costs	O
continue	O
beyond	O
the	O
actual	O
monitoring	O
project	O
.	O
If	O
data	O
are	O
in	O
an	O
electronic	O
format	O
,	O
someone	O
must	O
maintain	O
the	O
computer	O
system	O
and	O
the	O
web	O
site	O
.	O
In	O
the	O
case	O
of	O
beach	O
nourishment	O
projects	O
,	O
although	O
the	O
locality	O
or	O
agency	O
sponsoring	O
the	O
project	O
would	O
carry	O
the	O
immediate	O
expenses	O
,	O
eventually	O
the	O
cost	O
would	O
work	O
down	O
to	O
the	O
tax	O
payer	O
.	O
For	O
commercial	O
mining	O
of	O
construction	O
aggregate	O
,	O
the	O
cost	O
would	O
wind	O
up	O
with	O
the	O
"	O
end	O
user	O
.	O
"	O
There	O
are	O
additional	O
problems	O
.	O
The	O
question	O
"	O
why	O
monitor	O
?	O
"	O
must	O
be	O
answered	O
.	O
If	O
the	O
data	O
are	O
collected	O
solely	O
to	O
satisfy	O
a	O
monitoring	O
requirement	O
and	O
are	O
stored	O
,	O
unused	O
the	O
exercise	O
cannot	O
be	O
justified	O
.	O
Widely	O
and	O
easily	O
accessible	O
monitoring	O
data	O
would	O
help	O
determine	O
common	O
factors	O
contributing	O
to	O
the	O
performance	O
of	O
sand	O
mining	O
and	O
beach	O
nourishment	O
projects	O
and	O
would	O
be	O
beneficial	O
in	O
improving	O
the	O
predictive	O
models	O
.	O
2007	O
MTS	O
.	O
