Within	O
this	O
framework	O
,	O
we	O
(	O
1	O
)	O
quantify	O
the	O
present	O
value	O
of	O
coastal	O
ecosystem	O
services	O
by	O
using	O
economic	O
valuation	O
techniques	O
;	O
(	O
2	O
)	O
identify	O
the	O
potential	O
impacts	O
of	O
relative	O
sea	O
level	O
rise	O
(	O
RSLR	O
)	O
-	O
induced	O
inundation	O
on	O
ecosystem	O
services	O
(	O
for	O
the	O
year	O
2100	O
inundation	O
scenarios	O
)	O
;	O
and	O
(	O
3	O
)	O
monetize	O
these	O
impacts	O
by	O
developing	O
a	O
novel	O
scenario	O
-	O
based	O
approach	O
.	O
