Two	O
models	O
exist	O
for	O
the	O
profile	B
evolution	I
of	O
shore	B
platforms	I
and	O
associated	O
cliffs	B
:	O
The	O
first	O
suggests	O
that	O
an	O
equilibrium	B
profile	I
develops	O
in	O
response	O
to	O
erosive	B
processes	I
,	O
and	O
this	O
profile	B
subsequently	O
migrates	B
landward	I
;	O
the	O
second	O
model	O
suggests	O
that	O
the	O
seaward	B
margin	I
of	O
the	O
shore	B
platform	I
is	O
relatively	O
static	O
,	O
and	O
the	O
profile	B
extends	B
landward	I
through	O
a	O
combination	O
of	O
cliff	B
recession	B
and	O
platform	B
lowering	I
.	O
