These	O
criteria	O
include	O
(	O
1	O
)	O
limited	O
influence	O
of	O
wind	B-PROCESS
and	O
waves	B-PROCESS
on	O
the	O
depositional	B-RESOURCE
environment	I-RESOURCE
,	O
(	O
2	O
)	O
lack	O
of	O
significant	O
freshwater	B-RESOURCE
influence	O
and	O
therefore	O
any	O
persistent	O
brackish	B-RESOURCE
environments	I-RESOURCE
,	O
(	O
3	O
)	O
a	O
distinct	O
spatial	B-QUALITY
distribution	I-QUALITY
of	O
microenvironments	B-RESOURCE
defined	O
by	O
substrate	B-RESOURCE
and	O
exposure	B-PROCESS
period	O
,	O
(	O
4	O
)	O
high	O
diversity	B-QUALITY
of	O
epichnial	B-RESOURCE
traces	I-RESOURCE
directly	O
associated	O
with	O
microenvironments	B-RESOURCE
across	O
the	O
tidal	B-RESOURCE
flat	I-RESOURCE
,	O
(	O
5	O
)	O
generally	O
low	O
degree	O
of	O
reworking	B-PROCESS
of	O
traces	B-RESOURCE
by	O
bioturbation	B-PROCESS
but	O
high	O
degree	O
of	O
reworking	B-PROCESS
by	O
tidal	B-PROCESS
currents	I-PROCESS
,	O
and	O
(	O
6	O
)	O
preservation	B-PROCESS
of	O
traces	B-RESOURCE
of	O
predation	B-PROCESS
and	O
scavenging	B-QUALITY
behavior	I-QUALITY
on	O
an	O
exposed	B-LOCATION
surface	I-LOCATION
.	O
