On	O
the	O
north	O
shore	B
of	O
the	O
Bahia	B
Blanca	I
estuary	I
,	O
Buenos	B
Aires	I
,	O
Argentina	B
,	O
sand	B
shell	I
ridges	I
composed	O
by	O
a	O
high	O
proportion	O
of	O
boulders	B
of	I
sedimentary	I
origin	I
are	O
present	O
.	O
Many	O
of	O
these	O
clasts	B
show	O
significant	O
signals	O
of	O
bieorosion	B
.	O
The	O
procedence	O
of	O
this	O
material	B
is	O
linked	O
to	O
the	O
extensive	B
abrasion	I
platforms	I
present	O
to	O
the	O
east	O
of	O
the	O
estuary	B
(	O
coasts	B
of	O
Pehun	B
Co	I
)	O
.	O
Two	O
ichnofacies	O
were	O
established	O
:	O
Trypanites	B
ichnofacies	I
comprising	O
Gastrochaenolites	B
,	O
Maeandropolydora	B
,	O
Trypanites	B
,	O
Gnathichnus	B
and	O
Radulichnus	B
,	O
typical	O
of	O
hard	B
substrates	I
and	O
Skolithos	B
ichnofacies	I
represented	O
by	O
Ophiomorpha	B
galleries	I
developed	O
in	O
soft	B
substrates	I
.	O
Both	O
characterize	O
a	O
shallow	B
coastal	I
environment	I
.	O
During	O
the	O
Holocene	B
transgression	I
,	O
coastal	B
substrates	I
were	O
affected	O
by	O
the	O
advancing	B
sea	I
and	O
eroded	B
fragments	I
were	O
transported	O
by	O
littoral	B
drift	I
into	O
the	O
estuary	B
.	O
Finally	O
,	O
storm	B
events	O
deposited	O
material	B
with	I
signs	I
of	I
bioerosion	I
in	O
the	O
littoral	B
ridges	I
.	O
Today	O
,	O
many	O
of	O
these	O
boulders	O
,	O
which	O
exhibit	O
gradations	O
in	O
size	O
into	O
the	O
estuary	O
,	O
are	O
in	O
transit	O
across	O
the	O
beaches	O
by	O
east	O
-	O
west	O
littoral	O
drift	O
.	O
