Published	O
under	O
licence	O
by	O
IOP	O
Publishing	O
Ltd	O
.	O
One	O
of	O
the	O
most	O
complicated	O
areas	O
to	O
repair	O
on	O
the	O
North	O
Shore	O
of	O
Central	B
Java	I
is	O
the	O
beach	B
in	O
the	O
Sayung	B
Demak	I
.	O
More	O
than	O
300	O
hectares	O
of	O
land	B
have	O
been	O
flooding	B
in	O
the	O
last	O
five	O
years	O
due	O
to	O
high	B
tides	I
.	O
The	O
erosion	B
area	I
in	O
Sayung	B
area	O
has	O
also	O
been	O
affected	O
by	O
port	B
development	I
activities	O
in	O
the	O
Semarang	B
area	O
,	O
thus	O
changing	O
the	O
hydrodynamic	B
nature	I
of	O
Sayung	B
Demak	I
Waters	I
.	O
Overuse	B
of	O
groundwater	B
has	O
been	O
showing	O
to	O
lead	O
to	O
brine	B
ingress	I
in	O
the	O
coastal	B
region	I
.	O
And	O
long	O
-	O
term	O
groundwater	B
withdrawal	I
forces	O
land	B
subsidence	I
formation	I
.	O
A	O
few	O
waterfront	B
structures	I
in	O
Sayung	B
waters	I
were	O
built	O
as	O
breakwaters	B
to	O
decrease	O
incoming	O
waves	B
.	O
The	O
solution	O
presently	O
used	O
to	O
minimize	O
erosion	B
while	O
catching	O
sediment	B
in	O
the	O
Sayung	B
area	O
is	O
hybrid	B
engineering	I
.	O
The	O
purpose	O
of	O
this	O
study	O
is	O
to	O
review	O
the	O
effectiveness	O
of	O
hybrid	O
engineering	O
in	O
the	O
coastal	O
area	O
of	O
Demak	O
and	O
its	O
relation	O
to	O
seawater	O
intrusion	O
and	O
groundwater	O
based	O
on	O
previous	O
research	O
.	O
Understanding	O
the	O
factors	O
that	O
influence	O
water	O
quality	O
in	O
the	O
source	O
area	O
over	O
time	O
is	O
needed	O
to	O
establish	O
appropriate	O
management	O
plans	O
for	O
the	O
protection	O
of	O
groundwater	O
resources	O
and	O
to	O
ensure	O
the	O
safety	O
and	O
health	O
of	O
the	O
beverage	O
.	O
