2017	O
Geologica	O
Carpathica	O
.	O
The	O
most	O
recent	O
research	O
studies	O
into	O
the	O
long	O
-	O
term	O
landscape	O
evolution	O
of	O
the	O
Abruzzo	O
area	O
,	O
carried	O
out	O
over	O
the	O
last	O
twenty	O
years	O
at	O
the	O
"	O
G	O
.	O
d	O
'	O
Annunzio	O
"	O
University	O
of	O
Chieti	O
-	O
Pescara	O
,	O
are	O
based	O
on	O
an	O
integrated	O
approach	O
incorporating	O
structural	O
geology	O
and	O
geomorphology	O
and	O
,	O
in	O
particular	O
,	O
the	O
geomorphometry	O
of	O
topographic	O
and	O
hydrographic	O
aspects	O
,	O
geological	O
and	O
structural	O
-	O
geomorphological	O
surveys	O
and	O
mapping	O
supported	O
by	O
morpho	O
-	O
stratigraphic	O
and	O
chronological	O
constraints	O
.	O
The	O
geomorphological	O
analyses	O
have	O
allowed	O
us	O
to	O
outline	O
the	O
main	O
stages	O
of	O
geomorphological	O
evolution	O
and	O
to	O
identify	O
the	O
factors	O
that	O
have	O
contributed	O
to	O
the	O
landscape	O
shaping	O
of	O
the	O
Apennine	O
Chain	O
,	O
the	O
Adriatic	O
Piedmont	O
and	O
the	O
fluvial	O
plains	O
and	O
coastal	O
sectors	O
,	O
up	O
to	O
the	O
Tremiti	O
islands	O
.	O
In	O
the	O
Apennine	B
Chain	I
,	O
landscape	B
evolution	I
-	O
in	O
a	O
ridge	B
,	O
valley	B
and	O
basin	B
system	O
-	O
is	O
connected	O
to	O
the	O
regional	B
uplift	I
,	O
local	O
tectonic	B
subsidence	I
and	O
local	O
base	B
level	I
variations	I
,	O
which	O
have	O
led	O
to	O
changes	O
in	O
the	O
drainage	B
systems	I
,	O
from	O
exoreic	B
to	O
endorheic	B
(	O
in	O
the	O
intermontane	B
basins	I
)	O
and	O
then	O
to	O
exoreic	B
again	O
.	O
In	O
the	O
Adriatic	B
Piedmont	I
,	O
landscape	B
shaping	I
is	O
connected	O
to	O
uplifting	B
and	O
eustatic	B
sea	I
-	I
level	I
fluctuations	I
,	O
which	O
have	O
induced	O
the	O
formation	B
of	O
a	O
structure	B
-	I
controlled	I
drainage	I
system	I
and	O
the	O
shaping	O
of	O
systems	O
of	O
entrenched	O
alluvial	B
fans	I
and	O
large	O
consequent	O
river	B
valleys	I
,	O
with	O
flights	O
of	O
river	B
terraces	I
.	O
In	O
the	O
coastal	B
Adriatic	I
area	O
-	O
composed	O
of	O
a	O
coastal	B
plain	I
-	I
coastal	I
slope	I
system	I
(	O
northern	O
and	O
southern	O
coast	B
)	O
and	O
of	O
a	O
cliffed	B
rocky	I
coast	I
(	O
central	O
coast	B
,	O
Tremiti	B
)	O
interrupted	O
by	O
river	B
valleys	I
-	O
landscape	B
shaping	I
is	O
the	O
result	O
of	O
selective	B
erosion	I
due	O
to	O
the	O
interaction	O
between	O
marine	B
geomorphic	I
processes	I
and	O
slope	B
processes	I
connected	O
to	O
Late	O
Quaternary	O
eustatic	B
fluctuations	I
.	O
