Model	O
applications	O
under	O
a	O
high	O
greenhouse	O
gas	O
emissions	O
scenario	O
(	O
RCP	O
8	O
.	O
5	O
)	O
,	O
accounting	O
for	O
forcing	O
uncertainties	O
,	O
show	O
that	O
while	O
the	O
Type	O
1	O
STI	O
will	O
not	O
change	O
type	O
over	O
the	O
twenty	O
-	O
first	O
century	O
,	O
the	O
Type	O
2	O
inlet	O
may	O
change	O
into	O
a	O
more	O
unstable	O
Type	O
3	O
system	O
around	O
mid	O
-	O
century	O
,	O
and	O
the	O
Type	O
3	O
STI	O
may	O
change	O
into	O
a	O
less	O
unstable	O
Type	O
2	O
system	O
in	O
about	O
20	O
years	O
from	O
now	O
,	O
further	O
changing	O
into	O
a	O
stable	O
Type	O
1	O
STI	O
around	O
mid	O
-	O
century	O
.	O
