The	O
relationship	O
between	O
edge	B-RESOURCE
habitat	I-RESOURCE
and	O
water	B-RESOURCE
habitat	I-RESOURCE
suggests	O
that	O
while	O
these	O
areas	O
may	O
initially	O
increase	O
in	O
their	O
ability	O
to	O
support	O
consumer	B-ACTOR
species	I-ACTOR
,	O
continued	O
sea	B-PROCESS
level	I-PROCESS
rise	I-PROCESS
will	O
lead	O
to	O
reductions	O
in	O
the	O
landscapes	B-RESOURCE
ability	O
to	O
produce	O
energy	B-RESOURCE
for	O
consumers	B-ACTOR
as	O
land	B-RESOURCE
is	O
converted	O
to	O
water	B-RESOURCE
.	O
