In	O
the	O
Apennine	B-LOCATION
Chain	I-LOCATION
,	O
landscape	B-PROCESS
evolution	I-PROCESS
-	O
in	O
a	O
ridge	B-RESOURCE
,	O
valley	B-RESOURCE
and	O
basin	B-RESOURCE
system	O
-	O
is	O
connected	O
to	O
the	O
regional	B-PROCESS
uplift	I-PROCESS
,	O
local	O
tectonic	B-PROCESS
subsidence	I-PROCESS
and	O
local	O
base	B-PROCESS
level	I-PROCESS
variations	I-PROCESS
,	O
which	O
have	O
led	O
to	O
changes	O
in	O
the	O
drainage	B-RESOURCE
systems	I-RESOURCE
,	O
from	O
exoreic	B-QUALITY
to	O
endorheic	B-QUALITY
(	O
in	O
the	O
intermontane	B-RESOURCE
basins	I-RESOURCE
)	O
and	O
then	O
to	O
exoreic	B-QUALITY
again	O
.	O
