This	O
study	O
of	O
a	O
tropical	B-RESOURCE
wetland	I-RESOURCE
to	O
which	O
very	O
large	O
quantities	O
of	O
sewage	O
effluent	O
have	O
been	O
added	O
demonstrates	O
that	O
the	O
capacity	O
of	O
wetlands	B-RESOURCE
for	O
water	B-PROCESS
purification	I-PROCESS
is	O
limited	O
and	O
that	O
further	O
study	O
on	O
tropical	B-RESOURCE
wetlands	I-RESOURCE
is	O
imperative	O
before	O
management	B-RESOURCE
strategies	I-RESOURCE
developed	O
for	O
temperate	B-RESOURCE
wetlands	I-RESOURCE
are	O
applied	O
directly	O
to	O
them	O
.	O
