Sixth	O
,	O
with	O
its	O
excellent	O
petroleum	B-QUALITY
accumulation	I-QUALITY
conditions	I-QUALITY
and	O
great	O
exploration	B-QUALITY
potential	I-QUALITY
,	O
the	O
Central	B-LOCATION
Canyon	I-LOCATION
lithologic	I-LOCATION
trap	I-LOCATION
zone	I-LOCATION
should	O
be	O
taken	O
as	O
the	O
preferred	O
drilling	B-PROCESS
target	O
,	O
which	O
has	O
been	O
verified	O
correct	O
by	O
the	O
discovery	O
of	O
the	O
Central	B-RESOURCE
Canyon	I-RESOURCE
Gas	I-RESOURCE
Field	I-RESOURCE
the	O
largest	O
gas	B-RESOURCE
field	I-RESOURCE
in	O
the	O
northern	O
South	B-LOCATION
China	I-LOCATION
Sea	I-LOCATION
.	O
