2020	O
selection	O
and	O
editorial	O
matter	O
,	O
Manuel	O
Ruiz	O
Muller	O
,	O
Rodrigo	O
Oyanedel	O
and	O
Bruno	O
Monteferri	O
.	O
The	O
recent	O
interest	O
of	O
countries	B-ACTOR
in	O
Latin	B-LOCATION
America	I-LOCATION
on	O
coastal	B-QUALITY
and	I-QUALITY
marine	I-QUALITY
-	I-QUALITY
related	I-QUALITY
issues	I-QUALITY
,	O
coincides	O
with	O
a	O
growing	O
set	O
of	O
both	O
public	B-PROCESS
and	I-PROCESS
civil	I-PROCESS
society	I-PROCESS
initiatives	I-PROCESS
to	O
protect	O
these	O
critically	O
important	O
environments	B-RESOURCE
.	O
