Since	O
the	O
mid	O
-	O
20th	O
century	O
,	O
in	O
the	O
northwestern	O
Black	B-LOCATION
Sea	I-LOCATION
and	O
on	O
its	O
western	O
shelf	O
significant	O
changes	O
in	O
nutrients	B-QUALITY
concentrations	I-QUALITY
took	O
place	O
,	O
which	O
were	O
manifested	O
in	O
increase	O
of	O
the	O
inorganic	B-RESOURCE
nitrogen	I-RESOURCE
and	O
phosphorus	B-RESOURCE
concentrations	B-QUALITY
and	O
decrease	O
of	O
the	O
dissolved	B-QUALITY
silicon	I-QUALITY
content	I-QUALITY
,	O
that	O
in	O
its	O
turn	O
,	O
led	O
to	O
a	O
strong	O
anthropogenic	B-PROCESS
eutrophication	I-PROCESS
of	O
the	O
above	O
-	O
mentioned	O
regions	O
.	O
