The	O
review	O
found	O
that	O
most	O
of	O
the	O
geomorphic	O
researches	O
in	O
Bangladesh	O
are	O
exploring	O
landslide	O
inventory	O
and	O
susceptibility	O
mapping	O
in	O
hilly	O
areas	O
;	O
river	O
channel	O
or	O
riverbank	O
shifting	O
,	O
riverbank	O
erosion	O
and	O
accretion	O
in	O
fluvial	O
environments	O
;	O
watershed	O
morphometric	O
analysis	O
and	O
geomorphic	O
unit	O
identification	O
in	O
plain	O
land	O
;	O
and	O
coastline	O
shifting	O
or	O
coastal	O
erosion	O
and	O
accretion	O
in	O
coastal	O
environments	O
at	O
a	O
small	O
scale	O
.	O
