The	O
simulation	O
of	O
tsunami	O
exposure	O
on	O
density	O
of	O
population	O
showed	O
that	O
the	O
highest	O
evacuation	B
priority	I
was	O
found	O
to	O
be	O
in	O
most	O
of	O
Zhuhai	B
city	O
area	O
and	O
the	O
coastal	B
area	I
of	O
Shenzhen	B
City	O
under	O
wave	B
height	I
of	O
nine	O
meters	O
,	O
while	O
lowest	O
evacuation	B
priority	I
was	O
defined	O
in	O
Panyu	B
and	O
Nansha	B
Districts	O
of	O
Guangzhou	B
City	O
,	O
eastern	B
and	I
western	I
parts	I
of	I
Zhongshan	I
City	I
,	O
and	O
northeast	B
and	I
northwest	I
parts	I
of	I
Dongguan	I
City	I
.	O
