Littoral	B-RESOURCE
environments	I-RESOURCE
are	O
characterized	O
by	O
the	O
camarodonts	B-RESOURCE
Genocidaris	B-RESOURCE
and	O
Psammechinus	B-RESOURCE
,	O
the	O
clypeasteroids	B-RESOURCE
Clypeaster	B-RESOURCE
and	O
Echinocyamus	B-RESOURCE
,	O
and	O
the	O
echinolampadoids	B-RESOURCE
Hypsoclypus	B-RESOURCE
and	O
Echinolampas	B-RESOURCE
;	O
the	O
cidaroids	B-RESOURCE
Prionocidaris	B-RESOURCE
and	O
Tylocidaris	B-RESOURCE
(	O
Sardocidaris	B-RESOURCE
)	O
and	O
the	O
spatangoid	B-RESOURCE
Spatangus	B-RESOURCE
are	O
also	O
present	O
.	O
