The	O
nutrients	B-RESOURCE
such	O
as	O
dissolved	B-RESOURCE
inorganic	I-RESOURCE
nitrogen	I-RESOURCE
(	O
DIN	B-RESOURCE
,	O
NH4	B-RESOURCE
+	I-RESOURCE
-	I-RESOURCE
N	I-RESOURCE
,	O
NO2	B-RESOURCE
-	I-RESOURCE
N	I-RESOURCE
,	O
and	O
NO3	B-RESOURCE
-	I-RESOURCE
N	I-RESOURCE
)	O
,	O
dissolved	B-RESOURCE
inorganic	I-RESOURCE
phosphorus	I-RESOURCE
(	O
DIP	B-RESOURCE
,	O
PO43	B-RESOURCE
)	O
and	O
dissolved	B-RESOURCE
SiO2	I-RESOURCE
(	O
DSi	B-RESOURCE
)	O
funneled	O
by	O
the	O
inlet	B-RESOURCE
river	I-RESOURCE
are	O
the	O
dominant	O
factors	O
to	O
coastal	B-PROCESS
eutrophication	I-PROCESS
.	O
