Although	O
the	O
results	O
of	O
many	O
studies	O
suggest	O
that	O
populated	B-LOCATION
areas	I-LOCATION
protected	O
by	O
coastal	B-RESOURCE
marshes	I-RESOURCE
were	O
less	O
likely	O
to	O
experience	O
damage	B-PROCESS
when	O
exposed	O
to	O
the	O
full	O
force	O
of	O
storm	B-PROCESS
surge	I-PROCESS
,	O
it	O
was	O
absolutely	O
critical	O
to	O
place	O
the	O
role	O
of	O
coastal	B-RESOURCE
wetlands	I-RESOURCE
into	O
perspective	O
by	O
noting	O
that	O
while	O
tidal	B-RESOURCE
marshes	I-RESOURCE
can	O
reduce	O
wave	B-QUALITY
energy	I-QUALITY
from	O
low	O
-	O
to	O
-	O
moderate	O
-	O
energy	B-QUALITY
storms	B-PROCESS
,	O
their	O
capacity	O
to	O
substantially	O
reduce	O
storm	B-PROCESS
surge	I-PROCESS
remains	O
poorly	O
quantified	O
.	O
