Forty	O
-	O
one	O
APAHs	B-RESOURCE
were	O
found	O
and	O
divided	O
into	O
six	O
groups	O
which	O
were	O
alkyl	B-RESOURCE
naphthalenes	I-RESOURCE
(	I-RESOURCE
ANAs	I-RESOURCE
)	I-RESOURCE
,	O
alkyl	B-RESOURCE
phenanthrenes	I-RESOURCE
(	I-RESOURCE
APHs	I-RESOURCE
)	I-RESOURCE
,	O
alkyl	B-RESOURCE
anthracenes	I-RESOURCE
(	I-RESOURCE
AANs	I-RESOURCE
)	I-RESOURCE
,	O
alkyl	B-RESOURCE
fluoranthenes	I-RESOURCE
(	I-RESOURCE
AFLs	I-RESOURCE
)	I-RESOURCE
,	O
alkyl	B-RESOURCE
pyrenes	I-RESOURCE
(	I-RESOURCE
APYs	I-RESOURCE
)	I-RESOURCE
and	O
alkyl	B-RESOURCE
chrysenes	I-RESOURCE
(	I-RESOURCE
ACHs	I-RESOURCE
)	I-RESOURCE
.	O
