In	O
the	O
coastal	B-LOCATION
zone	I-LOCATION
-	O
and	O
especially	O
in	O
sensitive	B-QUALITY
environments	I-QUALITY
such	O
as	O
tropical	B-LOCATION
island	I-LOCATION
surrounded	O
by	O
coral	B-RESOURCE
reefs	I-RESOURCE
,	O
lagoons	B-RESOURCE
or	O
boat	B-RESOURCE
channels	I-RESOURCE
-	O
one	O
of	O
the	O
major	O
challenges	O
is	O
to	O
conciliate	O
the	O
waste	B-RESOURCE
waters	I-RESOURCE
and	O
pipe	B-PROCESS
outfalls	I-PROCESS
management	I-PROCESS
and	O
the	O
ecological	B-PROCESS
preservation	I-PROCESS
.	O
