The	O
findings	O
,	O
deductively	O
,	O
show	O
a	O
link	O
between	O
LUCC	B-PROCESS
,	O
climate	B-PROCESS
change	I-PROCESS
,	O
coastal	B-PROCESS
flooding	I-PROCESS
,	O
and	O
indicate	O
the	O
role	O
of	O
water	B-PROCESS
change	I-PROCESS
detection	I-PROCESS
(	I-PROCESS
WCD	I-PROCESS
)	I-PROCESS
,	O
LUCC	B-PROCESS
detection	I-PROCESS
(	I-PROCESS
LUCCD	I-PROCESS
)	I-PROCESS
and	O
Built	B-PROCESS
-	I-PROCESS
up	I-PROCESS
area	I-PROCESS
change	I-PROCESS
detection	I-PROCESS
(	I-PROCESS
BCD	I-PROCESS
)	I-PROCESS
for	O
rapidly	O
mapping	O
the	O
coastal	B-PROCESS
flooding	I-PROCESS
for	O
mitigate	O
any	O
devastation	B-PROCESS
.	O
