Therefore	O
,	O
the	O
aim	O
of	O
this	O
study	O
was	O
to	O
evaluate	O
the	O
pollution	B-QUALITY
level	I-QUALITY
of	O
Montenegrin	B-LOCATION
coastal	B-RESOURCE
sediments	I-RESOURCE
by	O
determining	O
the	O
concentrations	B-QUALITY
of	O
10	O
metals	B-RESOURCE
and	O
metalloids	B-RESOURCE
(	O
Fe	B-RESOURCE
,	O
Mn	B-RESOURCE
,	O
Zn	B-RESOURCE
,	O
Cu	B-RESOURCE
,	O
Ni	B-RESOURCE
,	O
Pb	B-RESOURCE
,	O
Cr	B-RESOURCE
,	O
Cd	B-RESOURCE
,	O
As	B-RESOURCE
,	O
and	O
Hg	B-RESOURCE
)	O
during	O
one	O
whole	O
decade	O
.	O
