This	O
is	O
an	O
open	O
access	O
article	O
distributed	O
under	O
the	O
terms	O
of	O
the	O
Creative	O
Commons	O
Attribution	O
License	O
,	O
which	O
permits	O
unrestricted	O
use	O
,	O
distribution	O
,	O
and	O
reproduction	O
in	O
any	O
medium	O
,	O
provided	O
the	O
original	O
author	O
and	O
source	O
are	O
credited	O
.	O
Wind	B
-	I
related	I
disasters	I
will	O
bring	O
more	O
devastating	O
consequences	O
to	O
cities	B
in	O
the	O
future	O
with	O
a	O
changing	B
climate	I
,	O
but	O
relevant	O
studies	O
have	O
so	O
far	O
provided	O
insufficient	O
information	O
to	O
guide	O
adaptation	B
actions	O
.	O
