To	O
accelerate	O
the	O
petroleum	B
exploration	I
in	O
deep	B
sea	I
of	I
China	I
,	O
since	O
the	O
period	O
of	O
the	O
11th	O
Five	O
-	O
Year	O
Plan	O
,	O
the	O
sedimentary	B
process	I
,	O
source	B
rock	I
formation	I
and	O
hydrocarbon	B
generation	I
and	I
expulsion	I
process	O
in	O
deep	B
-	I
water	I
area	O
of	O
the	O
Qiongdongnan	B
Basin	I
in	O
the	O
western	O
South	B
China	I
Sea	I
have	O
been	O
studied	O
systematically	O
using	O
the	O
data	O
like	O
large	O
-	O
area	O
3D	O
seismic	O
survey	O
,	O
logging	O
,	O
drill	O
core	O
(	O
cuttings	O
)	O
and	O
geochemical	O
analysis	O
,	O
providing	O
three	O
innovative	O
understandings	O
,	O
i	O
.	O
e	O
.	O
excellent	O
hydrocarbon	O
source	O
conditions	O
,	O
good	O
accumulation	O
conditions	O
,	O
and	O
grouping	O
and	O
zonal	O
distribution	O
of	O
large	O
exploration	O
targets	O
.	O
