The	O
remediation	O
technology	O
that	O
is	O
commonly	O
applied	O
to	O
the	O
remediation	O
of	O
soils	O
contaminated	O
with	O
those	O
pollutants	O
is	O
Soil	O
Vapour	O
Extraction	O
(	O
SVE	O
)	O
;	O
through	O
the	O
induction	O
of	O
vacuum	O
to	O
the	O
soil	O
matrix	O
,	O
SVE	O
promotes	O
the	O
circulation	O
of	O
air	O
within	O
the	O
soil	O
,	O
conducting	O
the	O
contaminant	O
vapours	O
removed	O
to	O
extraction	O
wells	O
and	O
later	O
to	O
the	O
atmosphere	O
,	O
after	O
convenient	O
treatment	O
.	O
