Inshore	B
marine	I
areas	I
host	O
key	O
habitats	B
for	O
the	O
biological	B
cycle	I
of	O
many	O
marine	B
populations	I
,	O
but	O
are	O
subject	O
to	O
strong	O
anthropogenic	B
pressure	I
.	O
Uses	O
of	O
inshore	B
areas	I
are	O
multiple	O
and	O
often	O
give	O
rise	O
to	O
conflicting	B
interests	I
.	O
In	O
this	O
context	O
,	O
marine	B
protected	I
areas	I
(	I
MPAs	I
)	I
and	O
artificial	B
reefs	I
(	I
ARs	I
)	I
are	O
increasingly	O
regarded	O
as	O
interesting	O
management	B
measures	I
,	O
in	O
that	O
they	O
contribute	O
to	O
ecosystem	B
conservation	I
,	O
fisheries	B
sustainability	B
,	O
and	O
because	O
they	O
can	O
be	O
helpful	O
in	O
zoning	B
coastal	B
areas	I
in	O
order	O
to	O
reduce	O
conflicts	B
between	O
users	B
.	O
Beyond	O
these	O
expected	O
benefits	O
,	O
it	O
is	O
important	O
to	O
appraise	O
whether	O
MPAs	O
and	O
ARs	O
meet	O
managers	O
'	O
objectives	O
.	O
This	O
review	O
focuses	O
on	O
the	O
interaction	O
between	O
ecological	B
sciences	I
and	O
management	B
in	O
the	O
purpose	O
of	O
establishing	B
or	O
monitoring	B
MPAs	B
and	O
ARs	B
.	O
We	O
first	O
study	O
how	O
objectives	O
have	O
to	O
be	O
formalized	O
through	O
management	O
plans	O
,	O
and	O
which	O
kinds	O
of	O
information	O
need	O
to	O
be	O
collected	O
in	O
this	O
respect	O
.	O
We	O
then	O
report	O
management	O
objectives	O
related	O
to	O
MPAs	O
and	O
ARs	O
,	O
and	O
list	O
corresponding	O
observed	O
effects	O
.	O
Finally	O
,	O
we	O
discuss	O
the	O
present	O
role	O
of	O
monitoring	O
and	O
scientific	O
research	O
in	O
the	O
management	O
process	O
and	O
propose	O
a	O
few	O
perspectives	O
for	O
scientific	O
research	O
.	O
