Mangrove	B
forests	I
,	O
which	O
are	O
well	O
known	O
for	O
coastal	B
protection	I
and	O
carbon	B
sequestration	I
,	O
are	O
a	O
very	O
productive	O
ecosystem	B
found	O
in	O
estuarine	B
and	O
coastal	B
areas	I
in	O
tropical	B
and	O
subtropical	B
latitudes	O
.	O
This	O
study	O
reviews	O
the	O
current	O
status	O
of	O
mangrove	B
ecology	B
,	O
management	B
and	O
conservation	B
in	O
Sri	B
Lanka	I
.	O
In	O
2015	O
,	O
Sri	B
Lanka	I
became	O
the	O
first	O
nation	O
to	O
legally	O
protect	O
all	O
its	O
mangrove	B
forests	I
;	O
hence	O
mangrove	B
management	I
in	O
Sri	B
Lanka	I
may	O
act	O
as	O
an	O
important	O
exemplar	O
for	O
other	O
nations	B
.	O
Mangroves	B
are	O
found	O
sporadically	O
in	O
the	O
coastal	B
area	I
of	O
Sri	B
Lanka	I
,	O
including	O
as	O
a	O
few	O
dense	O
mangrove	B
forests	I
.	O
Mangrove	B
vegetation	I
provides	O
a	O
cost	B
-	O
effective	O
ecosystem	B
-	O
based	O
disaster	B
risk	I
reduction	I
capability	O
in	O
Sri	B
Lanka	I
,	O
particularly	O
in	O
the	O
areas	O
with	O
poor	O
living	B
standards	I
.	O
Mangroves	B
are	O
used	O
for	O
timber	B
,	O
fishing	B
materials	I
,	O
medicine	B
and	O
food	B
in	O
the	O
country	B
.	O
Despite	O
the	O
environmental	O
and	O
socioeconomic	O
importance	O
of	O
mangroves	B
,	O
several	O
threats	B
,	O
including	O
the	O
expansion	B
of	O
aquaculture	B
and	O
agriculture	B
,	O
urbanization	B
,	O
pollution	B
,	O
climate	B
change	I
and	O
sea	B
level	I
rise	I
,	O
exist	O
in	O
Sri	B
Lanka	I
.	O
Many	O
mangrove	B
reforestation	B
and	O
afforestation	B
initiatives	O
in	O
Sri	B
Lanka	I
have	O
not	O
succeeded	O
,	O
often	O
because	O
of	O
the	O
lack	O
of	O
sufficient	O
monitoring	B
of	O
seedlings	B
after	O
the	O
reforestation	B
campaign	O
and	O
poor	O
selection	B
of	O
planting	B
sites	I
without	O
proper	O
assessment	B
of	O
environmental	B
conditions	I
.	O
In	O
order	O
to	O
protect	O
mangrove	B
forests	I
in	O
Sri	B
Lanka	I
,	O
some	O
immediate	O
measures	B
need	O
to	O
be	O
implemented	O
.	O
Proper	O
planting	B
of	O
seedlings	B
,	O
community	B
-	I
based	I
mangrove	I
reforestation	I
,	O
sustainable	B
aquaculture	I
practices	O
and	O
proper	O
legal	B
enforcement	I
are	O
some	O
of	O
the	O
important	O
steps	O
for	O
the	O
conservation	B
of	O
this	O
highly	O
productive	O
ecosystem	B
in	O
the	O
country	B
.	O
