The	O
diurnal	O
composite	O
of	O
the	O
obtained	O
parameters	O
revealed	O
key	O
processes	O
such	O
as	O
(	O
1	O
)	O
just	O
before	O
the	O
onset	O
of	O
the	O
afternoon	O
convective	B-PROCESS
rain	I-PROCESS
,	O
the	O
lower	B-RESOURCE
troposphere	I-RESOURCE
was	O
moistened	O
by	O
subarray	B-PROCESS
-	I-PROCESS
scale	I-PROCESS
processes	I-PROCESS
;	O
(	O
2	O
)	O
moistening	B-PROCESS
of	O
the	O
troposphere	B-RESOURCE
continued	O
during	O
the	O
convective	B-PROCESS
heavy	I-PROCESS
precipitation	I-PROCESS
;	O
(	O
3	O
)	O
the	O
stratiform	B-PROCESS
rains	I-PROCESS
during	O
the	O
night	O
were	O
partly	O
maintained	O
by	O
consuming	O
the	O
pre	O
-	O
existing	O
hydrometeor	B-RESOURCE
aloft	B-LOCATION
;	O
and	O
(	O
4	O
)	O
in	O
the	O
early	O
morning	O
,	O
the	O
clouds	B-RESOURCE
redeveloped	O
over	O
the	O
ocean	B-RESOURCE
to	O
produce	O
precipitation	B-PROCESS
as	O
well	O
as	O
hydrometeor	B-RESOURCE
aloft	B-LOCATION
.	O
