Therefore	O
,	O
our	O
primary	O
aim	O
was	O
to	O
assess	O
the	O
origin	O
of	O
juveniles	B
landed	O
in	O
a	O
number	O
of	O
subareas	O
,	O
including	O
those	O
spawned	B
in	O
local	O
spawning	B
grounds	I
in	O
JanuaryMay	O
in	O
the	O
western	O
part	O
of	O
the	O
CAK	B
(	O
w	B
-	I
CAK	I
)	O
,	O
those	O
spawned	O
in	O
MayJuly	O
in	O
the	O
eastern	O
part	O
(	O
e	B
-	I
CAK	I
)	O
,	O
and	O
those	O
spawned	O
in	O
FebruaryMarch	O
in	O
the	O
remote	O
spawning	B
ground	I
in	O
the	O
southern	B
East	I
China	I
Sea	I
(	I
s	I
-	I
ECS	I
)	I
.	O
