Of	O
the	O
non	O
-	O
native	O
freshwater	B
species	B
,	O
five	O
have	O
established	O
successful	O
breeding	B
populations	O
(	O
mosquitofish	O
Gambusia	B
affinis	I
,	O
common	B
carp	I
Cyprinus	B
carpio	I
,	O
crucian	B
carp	I
Carassius	B
carassius	I
,	O
swordtail	O
Xiphophorus	B
helleii	O
and	O
rainbow	B
trout	I
Oncorhynchus	B
mykiss	I
)	O
,	O
and	O
seven	O
are	O
regularly	O
stocked	O
in	O
natural	O
habitats	B
(	O
thinlip	O
mullet	O
Liza	B
ramada	I
,	O
flathead	O
mullet	O
Mugil	B
cephalus	I
,	O
European	B
eel	I
Anguilla	B
anguilla	I
,	O
grass	B
carp	I
Ctenopharyngodon	B
idella	I
,	O
Asian	O
silver	B
carp	I
Hypophthalmichthys	B
molitrix	I
,	O
bighead	B
carp	I
Aristichthys	B
nobilis	O
,	O
black	B
carp	I
Mylopharyngodon	B
piceus	I
)	O
.	O
