Preservation	B
style	O
with	O
respect	O
to	O
abrasion	B
,	O
fragmentation	B
and	O
encrustation	B
can	O
vary	O
widely	O
among	O
different	O
taxa	B
and	O
environments	B
and	O
are	O
interpreted	O
as	O
a	O
function	O
of	O
constructional	B
morphology	I
and	O
ambient	O
environmental	B
factors	I
.	O
The	O
echinoid	B
assemblages	B
of	O
Funtanazza	B
contain	O
taxa	B
which	O
,	O
in	O
part	O
,	O
are	O
widespread	O
in	O
the	O
Miocene	O
sedimentary	B
successions	I
of	O
the	O
circum	B
-	I
Mediterranean	I
area	I
.	O
