It	O
brought	O
to	O
light	O
the	O
absence	O
of	O
a	O
ground	O
-	O
validated	O
subsidence	B
study	O
;	O
a	O
non	O
-	O
identification	O
of	O
potential	O
local	B
subsidence	I
drivers	I
;	O
a	O
non	O
-	O
availability	O
of	O
a	O
subsidence	B
-	O
infused	O
coastal	B
vulnerability	I
assessment	I
;	O
non	O
-	O
existing	O
studies	O
on	O
the	O
combined	B
effects	I
of	O
climate	B
change	I
and	O
subsidence	B
;	O
and	O
huge	O
deficits	O
in	O
available	O
data	O
for	O
numerical	O
modelling	O
of	O
coastal	B
subsidence	I
.	O
