Although	O
the	O
results	O
of	O
many	O
studies	O
suggest	O
that	O
populated	B
areas	I
protected	O
by	O
coastal	B
marshes	I
were	O
less	O
likely	O
to	O
experience	O
damage	B
when	O
exposed	O
to	O
the	O
full	O
force	O
of	O
storm	B
surge	I
,	O
it	O
was	O
absolutely	O
critical	O
to	O
place	O
the	O
role	O
of	O
coastal	B
wetlands	I
into	O
perspective	O
by	O
noting	O
that	O
while	O
tidal	B
marshes	I
can	O
reduce	O
wave	B
energy	I
from	O
low	O
-	O
to	O
-	O
moderate	O
-	O
energy	B
storms	B
,	O
their	O
capacity	O
to	O
substantially	O
reduce	O
storm	B
surge	I
remains	O
poorly	O
quantified	O
.	O
