The	O
location	O
of	O
petroleum	B
refineries	I
strongly	O
depends	O
on	O
the	O
requirement	O
of	O
significant	O
amounts	O
of	O
water	B
for	O
process	O
,	O
cooling	B
and	O
steam	B
;	O
besides	O
of	O
that	O
,	O
mainly	O
due	O
to	O
the	O
need	O
of	O
guarantying	O
efficient	O
supply	B
of	O
raw	B
materials	I
and	O
shipping	B
of	O
products	B
,	O
petroleum	B
refineries	I
are	O
usually	O
located	O
in	O
coastal	B
areas	I
,	O
commonly	O
constituted	O
by	O
sandy	B
soils	I
;	O
coastal	B
sandy	I
soils	I
normally	O
have	O
low	O
content	O
of	O
natural	B
organic	I
matter	I
,	O
but	O
high	O
soil	B
water	I
content	I
(	I
SWC	I
)	I
that	O
has	O
an	O
important	O
role	O
on	O
the	O
distribution	B
of	O
the	O
pollutants	B
in	O
the	O
soil	B
phases	I
and	O
,	O
consequently	O
,	O
on	O
the	O
time	O
and	O
efficiency	O
of	O
remediation	O
with	O
SVE	O
.	O
