Finally	O
,	O
based	O
on	O
the	O
current	O
status	O
of	O
mangrove	B
restoration	I
in	O
China	B
,	O
there	O
is	O
a	O
discussion	O
on	O
the	O
future	O
emphasis	O
of	O
mangrove	B
restoration	I
researches	O
,	O
which	O
is	O
(	O
1	O
)	O
undertaking	O
mangrove	B
rehabilitation	I
in	O
the	O
abandonedaquaculture	B
ponds	I
;	O
(	O
2	O
)	O
monitoring	B
on	O
the	O
restoration	B
of	I
biodiversity	I
in	O
the	O
mangrove	B
ecosystem	I
;	O
(	O
3	O
)	O
researching	O
on	O
allelopathy	B
in	O
mangrove	B
ecosystem	I
more	O
elaborately	O
;	O
(	O
4	O
)	O
afforesting	B
mixed	O
stands	O
with	O
different	O
mangrove	B
species	I
;	O
and	O
at	O
last	O
but	O
not	O
the	O
least	O
(	O
5	O
)	O
implementing	O
ecological	B
restoration	I
of	O
mangrove	B
wetlands	I
.	O
