The	O
recent	O
advances	O
of	O
mangrove	B
restoration	I
within	O
four	O
processes	O
were	O
reviewed	O
,	O
namely	O
;	O
(	O
1	O
)	O
site	O
-	O
species	O
matching	O
,	O
which	O
includes	O
temperature	O
,	O
substrates	O
and	O
hydrological	O
factors	O
of	O
afforestation	O
sites	O
;	O
(	O
2	O
)	O
selection	O
and	O
introduction	O
of	O
mangrove	O
species	O
,	O
that	O
includes	O
status	O
of	O
native	O
specie	O
'	O
s	O
selection	O
and	O
exotic	O
one	O
'	O
s	O
introduction	O
;	O
(	O
3	O
)	O
applicationof	O
silviculture	O
techniques	O
,	O
including	O
planting	O
,	O
seedling	O
and	O
sapling	O
nursing	O
techniques	O
,	O
and	O
afforestation	O
cost	O
'	O
s	O
comparison	O
;	O
and	O
(	O
4	O
)	O
post	O
-	O
cultivated	O
management	O
and	O
monitoring	O
,	O
including	O
the	O
sapling	O
'	O
s	O
watching	O
,	O
diseases	O
and	O
pest	O
'	O
s	O
prevention	O
and	O
resistance	O
,	O
and	O
ecological	O
monitoring	O
.	O
