2022	O
,	O
The	O
Author	O
(	O
s	O
)	O
.	O
Abstract	O
:	O
Geomorphological	B-RESOURCE
knowledge	I-RESOURCE
is	O
critical	O
in	O
understanding	O
watershed	B-QUALITY
scale	I-QUALITY
surface	B-PROCESS
processes	I-PROCESS
,	O
including	O
steep	B-LOCATION
mountainous	I-LOCATION
areas	I-LOCATION
and	O
flat	B-LOCATION
lowlands	I-LOCATION
,	O
particularly	O
if	O
the	O
mid	B-LOCATION
-	I-LOCATION
and	I-LOCATION
downstream	I-LOCATION
areas	I-LOCATION
are	O
densely	B-QUALITY
populated	I-QUALITY
and	O
hazard	B-PROCESS
assessments	I-PROCESS
are	O
highly	O
required	O
.	O
