The	O
main	O
pedological	O
,	O
geomorphological	O
and	O
cryogenic	O
features	O
of	O
Keller	B-LOCATION
Peninsula	I-LOCATION
,	O
part	O
of	O
Admiralty	B-LOCATION
Bay	I-LOCATION
,	O
King	B-LOCATION
George	I-LOCATION
Island	I-LOCATION
,	O
Maritime	B-LOCATION
Antarctica	I-LOCATION
,	O
were	O
mapped	O
and	O
quantified	O
with	O
emphasis	O
on	O
the	O
relationship	O
between	O
the	O
ice	B-PROCESS
retreat	I-PROCESS
process	O
,	O
melt	B-PROCESS
-	I-PROCESS
out	I-PROCESS
,	O
landform	B-PROCESS
development	I-PROCESS
and	O
soil	B-QUALITY
distribution	I-QUALITY
.	O
