In	O
addition	O
to	O
physical	O
transport	O
,	O
the	O
increased	O
nutrients	B-QUALITY
concentrations	I-QUALITY
in	O
the	O
coastal	B-LOCATION
areas	I-LOCATION
are	O
,	O
probably	O
,	O
also	O
related	O
to	O
influence	O
of	O
the	O
anthropogenic	B-ACTOR
factor	I-ACTOR
,	O
namely	O
inflow	B-PROCESS
of	I-PROCESS
nutrients	I-PROCESS
from	O
the	O
coastal	O
sources	O
or	O
their	O
formation	B-PROCESS
resulting	O
from	O
the	O
biogeochemical	B-PROCESS
processes	I-PROCESS
with	O
organic	B-RESOURCE
matter	I-RESOURCE
.	O
