Composed	O
of	O
20	O
individuals	O
representing	O
a	O
broad	O
range	O
of	O
public	O
and	O
private	O
interests	O
,	O
the	O
PWG	B-ACTOR
is	O
identifying	O
important	O
coastal	B-PROCESS
natural	I-PROCESS
hazard	I-PROCESS
issues	O
,	O
evaluating	O
existing	O
management	B-RESOURCE
strategies	I-RESOURCE
and	O
examining	O
alternatives	B-RESOURCE
,	O
and	O
recommending	O
and	O
supporting	O
needed	O
policy	B-PROCESS
improvements	I-PROCESS
to	O
public	B-ACTOR
and	I-ACTOR
private	I-ACTOR
decision	I-ACTOR
-	I-ACTOR
makers	I-ACTOR
at	O
all	O
levels	O
.	O
