In	O
this	O
work	O
,	O
specific	O
chlorophyll	B-RESOURCE
-	I-RESOURCE
.	I-RESOURCE
a	I-RESOURCE
derivatives	I-RESOURCE
are	O
becoming	O
better	O
identified	O
as	O
indicators	O
for	O
certain	O
combinations	O
of	O
environmental	B-PROCESS
processes	I-PROCESS
,	O
such	O
as	O
grazing	B-PROCESS
by	O
zooplankton	B-ACTOR
and	O
benthic	B-ACTOR
biota	I-ACTOR
,	O
input	O
of	O
fresh	B-RESOURCE
microalgal	I-RESOURCE
material	O
,	O
oxygenation	B-PROCESS
,	O
anaerobic	B-PROCESS
microbial	I-PROCESS
activity	I-PROCESS
and	O
others	O
.	O
