The	O
diatom	B
assemblages	I
of	O
riverine	B
conditions	I
(	O
without	O
salt	B
-	I
wedge	I
influence	I
)	O
were	O
characterized	O
by	O
high	O
abundances	B
of	O
the	O
freshwater	B
diatom	I
species	I
Cocconeis	B
placentula	I
,	O
C	B
.	I
euglypta	I
and	O
Aulacoseira	B
granulata	I
,	O
meanwhile	O
high	O
abundances	B
of	O
marine	B
and	I
marine	I
-	I
brackish	I
species	I
such	O
as	O
Paralia	B
sulcata	I
,	O
Rhaphoneis	B
amphiceros	I
,	O
Delphineis	B
surirella	I
and	O
Diploneis	B
interrupta	I
were	O
characteristic	O
of	O
estuarine	B
conditions	I
(	O
i	O
.	O
e	O
.	O
under	O
salt	B
-	I
wedge	I
influence	I
)	O
.	O
