2014	O
Ltd	O
.	O
Sandy	B
shores	I
are	O
generally	O
considered	O
important	O
sinks	B
for	O
marine	B
litter	I
and	O
the	O
presence	O
of	O
this	O
litter	B
may	O
represent	O
a	O
serious	O
threat	B
to	O
biotic	B
communities	I
and	O
dune	B
integrity	B
mostly	O
due	O
to	O
cleaning	B
activities	O
carried	O
out	O
through	O
mechanical	B
equipment	I
.	O
In	O
spring	O
(	O
April	O
-	O
May	O
)	O
2012	O
we	O
sampled	O
153	O
2	O
.	O
.	O
2	O
.	O
m	O
random	O
plots	O
to	O
assess	O
the	O
spatial	O
distribution	O
patterns	O
of	O
litter	O
on	O
Central	O
Italy	O
sandy	O
shores	O
.	O
We	O
analysed	O
the	O
relationship	O
between	O
the	O
presence	O
of	O
litter	O
and	O
coastal	O
dune	O
habitats	O
along	O
the	O
sea	O
-	O
inland	O
gradient	O
.	O
Our	O
results	O
showed	O
that	O
the	O
most	O
frequent	O
litter	B
items	O
were	O
plastic	B
and	O
polystyrene	B
.	O
Differences	O
of	O
marine	B
litter	I
spatial	B
distribution	I
were	O
found	O
between	O
upper	O
beach	B
and	O
fore	B
dune	I
habitats	B
and	O
fixed	B
dune	I
habitats	B
:	O
embryo	B
dune	I
and	O
mobile	B
dune	I
habitats	B
show	O
the	O
highest	O
frequency	B
of	O
litter	B
,	O
but	O
,	O
surprisingly	O
,	O
marine	B
litter	I
did	O
not	O
impact	O
fixed	B
dune	I
habitats	B
,	O
these	O
possibly	O
acting	O
as	O
a	O
natural	B
barrier	I
protecting	O
the	O
inner	O
part	O
of	O
the	O
coast	B
from	O
marine	B
litter	I
dispersion	I
.	O
