2020	O
,	O
The	O
Author	O
(	O
s	O
)	O
.	O
The	O
Bechatw	B
Lignite	I
Mine	I
of	O
Poland	B
is	O
a	O
treasure	O
-	O
cove	O
for	O
mid	O
-	O
to	O
late	O
Miocene	O
plant	B
and	I
animal	I
fossils	I
,	O
deposited	O
in	O
a	O
slow	O
-	O
flowing	O
river	B
valley	I
with	O
swamps	B
and	O
oxbow	B
lakes	I
.	O
Here	O
,	O
we	O
report	O
the	O
finding	O
of	O
abundant	O
fossil	B
anomopod	I
cladocerans	I
.	O
Some	O
are	O
three	O
-	O
dimensionally	O
preserved	O
,	O
including	O
the	O
taxonomically	O
important	O
trunk	O
limbs	O
.	O
They	O
pertain	O
to	O
the	O
families	O
Chydoridae	B
and	O
Bosminidae	B
,	O
with	O
species	O
similar	O
to	O
but	O
distinct	O
from	O
modern	O
ones	O
.	O
All	O
are	O
members	O
of	O
the	O
zooplankton	B
,	O
though	O
some	O
are	O
littoral	B
while	O
others	O
are	O
pelagic	B
in	O
nature	O
.	O
Morphological	B
stasis	I
in	O
these	O
families	O
is	O
not	O
outspoken	O
as	O
in	O
the	O
Daphniidae	B
and	O
the	O
stasis	B
hypothesis	I
,	O
based	O
on	O
ephippia	B
only	O
,	O
is	O
challenged	O
.	O
The	O
absence	O
of	O
Daphnia	B
is	O
conspicuous	O
and	O
ascribed	O
to	O
a	O
combination	O
of	O
fish	B
predation	I
and	O
local	B
water	I
chemistry	I
.	O
Its	O
place	O
in	O
the	O
oxbow	B
lakes	I
is	O
taken	O
by	O
at	O
least	O
two	O
Bosmina	B
species	I
,	O
one	O
of	O
which	O
is	O
undescribed	O
.	O
We	O
consider	O
this	O
a	O
case	O
of	O
paleo	B
-	I
competitive	I
release	I
.	O
For	O
Bosminidae	B
,	O
these	O
are	O
the	O
first	O
certified	O
fossils	B
predating	O
the	O
Pleistocene	O
.	O
