Background	O
and	O
objectives	O
:	O
Climate	B
change	I
impacts	O
are	O
felt	O
unequally	O
worldwide	O
;	O
populations	B
that	O
experience	O
geographical	B
vulnerability	I
,	O
those	O
living	O
in	O
small	O
island	B
states	I
and	O
densely	O
populated	O
coastal	B
areas	I
,	O
and	O
children	B
and	O
women	B
are	O
affected	O
disproportionately	O
.	O
This	O
scoping	O
review	O
aims	O
to	O
synthesize	O
evidence	O
from	O
relevant	O
studies	O
centred	O
on	O
South	B
Asia	I
,	O
identify	O
research	O
gaps	O
specifically	O
focused	O
on	O
children	O
and	O
women	O
'	O
s	O
health	O
,	O
and	O
contribute	O
to	O
knowledge	O
about	O
South	B
Asia	I
'	O
s	O
existing	O
mitigation	B
and	I
adaptation	I
strategies	I
.	O
Methods	O
:	O
A	O
research	O
librarian	O
executed	O
the	O
search	O
on	O
six	O
databases	O
using	O
controlled	O
vocabulary	O
(	O
e	O
.	O
g	O
.	O
,	O
MeSH	O
,	O
Emtree	O
,	O
etc	O
.	O
)	O
and	O
keywords	O
representing	O
the	O
concepts	O
vulnerable	O
populations	O
and	O
climate	O
change	O
and	O
health	O
impacts	O
and	O
South	O
Asia	O
.	O
Databases	O
were	O
searched	O
from	O
January	O
2010	O
to	O
May	O
2020	O
.	O
Papers	O
were	O
screened	O
independently	O
by	O
two	O
researchers	O
.	O
Results	O
:	O
Forty	O
-	O
two	O
studies	O
were	O
included	O
,	O
of	O
which	O
23	O
were	O
based	O
in	O
India	B
,	O
14	O
in	O
Bangladesh	B
,	O
and	O
five	O
in	O
other	O
South	B
Asian	I
countries	B
.	O
Nineteen	O
studies	O
focused	O
on	O
meteorological	B
factors	I
as	O
the	O
primary	B
exposure	I
.	O
In	O
contrast	O
,	O
thirteen	O
focused	O
on	O
extreme	B
weather	I
events	I
,	O
nine	O
on	O
air	B
pollution	I
,	O
and	O
one	O
on	O
salinity	B
in	O
coastal	B
areas	I
.	O
Thirty	O
-	O
four	O
studies	O
focused	O
on	O
the	O
health	B
impacts	I
on	O
children	B
related	O
to	O
extreme	B
weather	I
events	I
,	O
meteorological	B
factors	I
,	O
and	O
air	B
pollution	I
,	O
while	O
only	O
eight	O
studies	O
looked	O
at	O
health	B
impacts	I
on	O
women	B
.	O
Undernutrition	B
,	O
ARI	B
(	I
acute	I
respiratory	I
infection	I
)	I
,	O
diarrheal	B
diseases	I
,	O
low	O
birth	B
weight	I
,	O
and	O
premature	O
mortality	B
were	O
the	O
major	O
health	B
impacts	I
attributed	O
to	O
extreme	B
weather	I
events	I
,	O
meteorological	B
factors	I
,	O
and	O
air	B
pollution	I
exposure	I
in	O
children	B
and	O
women	B
in	O
the	O
region	O
.	O
Conclusion	O
:	O
Extreme	B
weather	I
events	I
,	O
meteorological	B
factors	I
and	O
air	B
pollution	I
have	O
affected	O
the	O
health	B
of	O
children	B
and	O
women	B
in	O
South	B
Asia	I
.	O
However	O
,	O
the	O
gap	O
in	O
the	O
literature	O
across	O
the	O
South	O
Asian	O
countries	O
concerning	O
relationships	O
between	O
exposure	O
to	O
extreme	O
weather	O
events	O
,	O
meteorological	O
factors	O
,	O
air	O
pollution	O
and	O
health	O
effects	O
,	O
including	O
mental	O
health	O
problems	O
in	O
children	O
and	O
women	O
,	O
are	O
opportunities	O
for	O
future	O
work	O
.	O
