An	O
event	O
tree	O
is	O
developed	O
to	O
quantify	O
the	O
tsunami	B
hazard	I
due	O
to	O
the	O
submarine	B
explosions	I
by	O
:	O
i	O
)	O
defining	O
potential	O
size	O
classes	O
of	O
explosion	O
magnitude	O
on	O
the	O
basis	O
of	O
past	O
volcanic	B
activity	I
in	O
the	O
Campi	B
Flegrei	I
caldera	I
and	O
sites	O
in	O
the	O
underwater	B
part	O
of	O
the	O
caldera	B
;	O
ii	O
)	O
simulating	O
the	O
generation	O
and	O
propagation	O
of	O
the	O
consequent	O
tsunami	O
waves	O
able	O
to	O
reach	O
the	O
coasts	O
of	O
the	O
Campania	O
region	O
for	O
all	O
combinations	O
of	O
tsunami	O
-	O
generating	O
vents	O
and	O
sizes	O
;	O
and	O
iii	O
)	O
quantifying	O
the	O
tsunami	O
probability	O
and	O
relative	O
uncertainty	O
,	O
conditional	O
upon	O
the	O
occurrence	O
of	O
an	O
underwater	O
eruption	O
at	O
Campi	O
Flegrei	O
.	O
