2021	O
Bartels	O
et	O
al	O
.	O
This	O
is	O
an	O
open	O
access	O
article	O
distributed	O
under	O
the	O
terms	O
of	O
the	O
Creative	O
Commons	O
Attribution	O
License	O
,	O
which	O
permits	O
unrestricted	O
use	O
,	O
distribution	O
,	O
and	O
reproduction	O
in	O
any	O
medium	O
,	O
provided	O
the	O
original	O
author	O
and	O
source	O
are	O
credited	O
.	O
Alpine	B
lakes	I
support	O
unique	O
communities	B
which	O
may	O
respond	O
with	O
great	O
sensitivity	B
to	O
climate	B
change	I
.	O
Thus	O
,	O
an	O
understanding	O
of	O
the	O
drivers	O
of	O
the	O
structure	O
of	O
communities	O
inhabiting	O
alpine	O
lakes	O
is	O
important	O
to	O
predict	O
potential	O
changes	O
in	O
the	O
future	O
.	O
To	O
this	O
end	O
,	O
we	O
sampled	O
benthic	O
macroinvertebrate	O
communities	O
and	O
measured	O
environmental	O
variables	O
(	O
water	O
temperature	O
,	O
dissolved	O
oxygen	O
,	O
conductivity	O
,	O
pH	O
,	O
nitrate	O
,	O
turbidity	O
,	O
blue	O
-	O
green	O
algal	O
phycocyanin	O
,	O
chlorophyll	O
-	O
a	O
)	O
as	O
well	O
as	O
structural	O
parameters	O
(	O
habitat	O
type	O
,	O
lake	O
size	O
,	O
maximum	O
depth	O
)	O
in	O
28	O
lakes	O
within	O
Hohe	O
Tauern	O
National	O
Park	O
,	O
Austria	O
,	O
between	O
altitudes	O
of	O
2	O
,	O
000	O
and	O
2	O
,	O
700	O
m	O
a	O
.	O
s	O
.	O
l	O
.	O
The	O
most	O
abundant	O
macroinvertebrate	B
taxa	I
that	O
we	O
found	O
were	O
Chironomidae	B
and	O
Oligochaeta	B
.	O
Individuals	O
of	O
Coleoptera	B
,	O
Diptera	B
,	O
Hemiptera	B
,	O
Plecoptera	B
,	O
Trichoptera	B
,	O
Tricladida	B
,	O
Trombidiformes	B
,	O
Veneroida	B
were	O
found	O
across	O
the	O
lakes	B
and	O
determined	O
to	O
family	O
level	O
.	O
Oligochaeta	O
were	O
not	O
determined	O
further	O
.	O
Generalized	O
linear	O
modeling	O
and	O
permanova	O
were	O
used	O
to	O
identify	O
the	O
impact	O
of	O
measured	O
parameters	O
on	O
macroinvertebrate	O
communities	O
.	O
We	O
found	O
that	O
where	O
rocky	B
habitats	I
dominated	O
the	O
lake	B
littoral	I
,	O
total	B
macroinvertebrate	I
abundance	I
and	O
family	B
richness	I
were	O
lower	O
while	O
the	O
ratio	O
of	O
Ephemeroptera	B
,	I
Plecoptera	I
and	I
Trichoptera	I
(	I
EPT	I
)	I
was	O
higher	O
.	O
Zoo	B
-	I
and	I
phytoplankton	I
densities	I
were	O
measured	O
in	O
a	O
subset	O
of	O
lakes	O
but	O
were	O
not	O
closely	O
associated	O
with	O
macroinvertebrate	B
abundance	I
or	O
family	B
richness	I
.	O
With	O
increasing	O
elevation	B
,	O
macroinvertebrate	B
abundances	I
in	O
small	O
and	O
medium	O
-	O
sized	O
lakes	B
increased	O
while	O
they	O
decreased	O
in	O
large	O
lakes	B
,	O
with	O
a	O
clear	O
shift	O
in	O
community	B
composition	I
(	O
based	O
on	O
families	O
)	O
.	O
Our	O
results	O
show	O
that	O
habitat	B
parameters	I
(	O
lake	B
size	I
,	O
habitat	B
type	I
)	O
have	O
a	O
major	O
influence	O
on	O
benthic	B
macroinvertebrate	I
community	I
structure	I
whereas	O
elevation	B
itself	O
did	O
not	O
show	O
any	O
significant	O
effects	O
on	O
communities	B
.	O
However	O
,	O
even	O
habitat	B
parameters	I
are	O
likely	O
to	O
change	O
under	O
climate	B
change	I
scenarios	O
(	O
e	O
.	O
g	O
.	O
via	O
increased	O
erosion	B
)	O
and	O
this	O
may	O
affect	O
alpine	B
lake	I
macroinvertebrates	B
.	O
