Understanding	O
the	O
relative	O
roles	O
of	O
local	O
environmental	B-PROCESS
effects	I-PROCESS
and	O
spatial	B-PROCESS
effects	I-PROCESS
on	O
phytoplankton	B-RESOURCE
community	I-RESOURCE
is	O
of	O
essential	O
importance	O
to	O
study	O
the	O
biogeography	B-QUALITY
of	O
them	O
at	O
regional	O
scale	O
.	O
However	O
,	O
the	O
determinants	B-QUALITY
that	O
driving	O
the	O
biogeography	B-QUALITY
of	O
phytoplankton	B-RESOURCE
communities	I-RESOURCE
in	O
the	O
coastal	B-LOCATION
area	I-LOCATION
of	O
northern	O
Zhejiang	B-LOCATION
still	O
remained	O
unclear	O
.	O
We	O
surveyed	O
phytoplankton	O
community	O
compositions	O
in	O
water	O
columns	O
associated	O
with	O
environmental	O
and	O
spatial	O
influences	O
across	O
five	O
subzones	O
that	O
geographically	O
covering	O
this	O
region	O
over	O
four	O
seasons	O
.	O
Diatoms	B-RESOURCE
and	O
dinoflagellates	B-RESOURCE
were	O
recorded	O
as	O
the	O
main	O
dominant	O
groups	O
and	O
Coscinodiscus	B-RESOURCE
oculs	I-RESOURCE
-	I-RESOURCE
iridis	I-RESOURCE
,	O
Coscinodiscus	B-RESOURCE
jonesianus	I-RESOURCE
,	O
and	O
Skeletonema	B-RESOURCE
costatum	I-RESOURCE
,	O
were	O
identified	O
as	O
the	O
major	O
abundant	O
species	B-RESOURCE
existing	O
in	O
all	O
seasons	O
.	O
Spatially	B-QUALITY
structured	I-QUALITY
environmental	I-QUALITY
conditions	I-QUALITY
,	O
rather	O
than	O
pure	O
spatial	O
or	O
environmental	B-QUALITY
factors	I-QUALITY
,	O
substantially	O
shaped	O
the	O
biogeography	B-QUALITY
of	O
phytoplankton	B-RESOURCE
community	I-RESOURCE
,	O
with	O
the	O
former	O
mainly	O
comprised	O
of	O
water	B-RESOURCE
temperature	B-QUALITY
,	O
dissolved	B-RESOURCE
oxygen	I-RESOURCE
,	O
phosphate	B-RESOURCE
,	O
pH	B-QUALITY
,	O
and	O
salinity	B-QUALITY
,	O
and	O
the	O
latter	O
referring	O
to	O
a	O
non	O
-	O
negligible	O
factor	O
.	O
This	O
study	O
was	O
the	O
first	O
integrated	O
research	O
that	O
combining	O
environmental	O
filtering	O
with	O
spatial	O
factors	O
in	O
structuring	O
phytoplankton	O
communities	O
at	O
a	O
complete	O
tempo	O
-	O
spatial	O
scale	O
.	O
Our	O
results	O
may	O
facilitate	O
to	O
the	O
further	O
study	O
of	O
harmful	O
algal	O
blooms	O
early	O
-	O
warning	O
in	O
this	O
region	O
.	O
