2021	O
by	O
the	O
authors	O
.	O
Licensee	O
MDPI	O
,	O
Basel	O
,	O
Switzerland	O
.	O
Coastal	B-LOCATION
areas	I-LOCATION
are	O
particularly	O
sensitive	O
because	O
they	O
are	O
complex	O
,	O
and	O
related	O
land	B-PROCESS
use	I-PROCESS
conflicts	I-PROCESS
are	O
more	O
intense	O
than	O
those	O
in	O
noncoastal	B-LOCATION
areas	I-LOCATION
.	O
In	O
addition	O
to	O
representing	O
a	O
unique	O
encounter	O
of	O
natural	B-QUALITY
and	O
socioeconomic	B-QUALITY
factors	I-QUALITY
,	O
coastal	B-LOCATION
areas	I-LOCATION
have	O
become	O
paradigms	O
of	O
progressive	O
urbanisation	B-PROCESS
and	O
economic	B-PROCESS
development	I-PROCESS
.	O
Our	O
study	O
of	O
the	O
infrastructural	B-RESOURCE
mega	I-RESOURCE
project	I-RESOURCE
of	O
Patimban	B-RESOURCE
Seaport	I-RESOURCE
in	O
Indonesia	B-LOCATION
explores	O
the	O
factors	O
driving	O
land	B-QUALITY
use	I-QUALITY
changes	I-QUALITY
and	O
the	O
subsequent	O
land	B-PROCESS
use	I-PROCESS
conflicts	I-PROCESS
emerging	O
from	O
large	O
-	O
scale	O
land	B-PROCESS
transformation	I-PROCESS
in	O
the	O
course	O
of	O
seaport	B-RESOURCE
development	B-PROCESS
and	O
mega	B-RESOURCE
project	I-RESOURCE
governance	B-PROCESS
.	O
We	O
utilised	O
interviews	O
and	O
questionnaires	O
to	O
investigate	O
institutional	O
aspects	O
and	O
conflict	O
drivers	O
.	O
Specifically	O
,	O
we	O
retrace	O
and	O
investigate	O
the	O
mechanisms	O
guiding	O
how	O
mega	O
project	O
governance	O
,	O
land	O
use	O
planning	O
,	O
and	O
actual	O
land	O
use	O
interact	O
.	O
Therefore	O
,	O
we	O
observe	O
and	O
analyse	O
where	O
land	O
use	O
conflicts	O
emerge	O
and	O
the	O
roles	O
that	O
a	O
lack	O
of	O
stakeholder	O
interest	O
involvement	O
and	O
tenure	O
-	O
responsive	O
planning	O
take	O
in	O
this	O
process	O
.	O
Our	O
findings	O
reflect	O
how	O
mismanagement	B-PROCESS
and	O
inadequate	O
planning	B-PROCESS
processes	O
lead	O
to	O
market	B-PROCESS
failure	I-PROCESS
,	O
land	B-PROCESS
abandonment	I-PROCESS
and	O
dereliction	B-PROCESS
and	O
how	O
they	O
overburden	O
local	B-ACTOR
communities	I-ACTOR
with	O
the	O
costs	B-QUALITY
of	O
mega	B-RESOURCE
projects	I-RESOURCE
.	O
Enforcing	O
a	O
stronger	O
coherence	O
between	O
land	B-PROCESS
use	I-PROCESS
planning	I-PROCESS
,	O
participation	B-PROCESS
and	O
land	B-PROCESS
tenure	I-PROCESS
within	O
the	O
land	B-PROCESS
governance	I-PROCESS
process	O
in	O
coastal	B-PROCESS
land	I-PROCESS
use	I-PROCESS
development	I-PROCESS
at	O
all	O
levels	O
and	O
raising	O
the	O
capacity	O
of	O
stakeholders	B-ACTOR
to	O
interfere	O
with	O
governance	B-PROCESS
and	O
planning	B-PROCESS
processes	O
will	O
reduce	O
conflicts	B-PROCESS
and	O
lead	O
to	O
sustainable	B-PROCESS
coastal	I-PROCESS
development	I-PROCESS
in	O
Indonesia	B-LOCATION
.	O
