2021	O
LtdSeabirds	B-ACTOR
are	O
vital	O
,	O
but	O
overlooked	O
,	O
components	O
of	O
coastal	B-RESOURCE
marine	I-RESOURCE
ecosystems	I-RESOURCE
and	O
may	O
connect	O
the	O
marine	B-RESOURCE
and	O
terrestrial	B-RESOURCE
environment	I-RESOURCE
at	O
a	O
global	O
scale	O
,	O
significantly	O
contributing	O
to	O
inter	B-QUALITY
-	I-QUALITY
habitat	I-QUALITY
connectivity	I-QUALITY
and	O
the	O
provision	O
of	O
multiple	O
ecosystem	B-RESOURCE
services	I-RESOURCE
.	O
Although	O
the	O
ecological	O
and	O
functional	O
role	O
of	O
birds	O
in	O
terrestrial	O
areas	O
,	O
islands	O
in	O
particular	O
,	O
has	O
been	O
deeply	O
studied	O
since	O
the	O
last	O
century	O
,	O
the	O
same	O
does	O
not	O
hold	O
true	O
for	O
coastal	O
marine	O
areas	O
.	O
Given	O
the	O
importance	O
of	O
coastal	B-LOCATION
areas	I-LOCATION
for	O
seabirds	B-ACTOR
worldwide	O
and	O
,	O
at	O
the	O
same	O
time	O
,	O
the	O
high	O
vulnerability	B-QUALITY
of	O
both	O
,	O
looking	O
into	O
the	O
role	O
of	O
seabirds	B-ACTOR
in	O
influencing	O
the	O
ecosystem	B-PROCESS
functioning	I-PROCESS
in	O
coastal	B-LOCATION
areas	I-LOCATION
is	O
needed	O
nowadays	O
.	O
Here	O
,	O
we	O
review	O
the	O
current	O
knowledge	O
regarding	O
the	O
role	O
of	O
seabirds	B-ACTOR
on	O
coastal	B-PROCESS
ecological	I-PROCESS
processes	I-PROCESS
giving	O
particular	O
emphasis	O
on	O
the	O
linkage	O
between	O
the	O
seabird	B-ACTOR
functions	O
that	O
are	O
crucial	O
in	O
influencing	O
the	O
ecological	B-PROCESS
processes	I-PROCESS
and	O
the	O
provision	B-PROCESS
of	O
ecosystem	B-RESOURCE
services	I-RESOURCE
,	O
and	O
disservices	B-RESOURCE
,	O
for	O
the	O
human	B-QUALITY
well	I-QUALITY
-	I-QUALITY
being	I-QUALITY
.	O
Seabirds	B-ACTOR
can	O
contribute	O
to	O
shaping	O
coastal	B-PROCESS
ecological	I-PROCESS
processes	I-PROCESS
and	O
services	B-RESOURCE
in	O
a	O
multitude	O
of	O
ways	O
,	O
among	O
which	O
directly	O
influencing	O
trophic	B-QUALITY
status	I-QUALITY
,	O
environmental	B-PROCESS
contamination	I-PROCESS
,	O
biodiversity	B-RESOURCE
and	O
food	B-QUALITY
webs	I-QUALITY
through	O
trophic	B-QUALITY
(	O
bottom	O
-	O
up	O
or	O
top	O
-	O
down	O
)	O
and	O
non	B-PROCESS
-	I-PROCESS
trophic	I-PROCESS
processes	I-PROCESS
.	O
We	O
identified	O
areas	O
for	O
future	O
research	O
to	O
further	O
clarify	O
this	O
linkage	O
and	O
promote	O
seabird	B-ACTOR
conservation	B-PROCESS
.	O
