2019	O
,	O
Springer	O
-	O
Verlag	O
GmbH	O
Germany	O
,	O
part	O
of	O
Springer	O
Nature	O
.	O
Purpose	O
:	O
Heavy	B-RESOURCE
metals	I-RESOURCE
are	O
among	O
the	O
most	O
common	O
environmental	B-RESOURCE
pollutants	I-RESOURCE
,	O
which	O
can	O
be	O
introduced	O
into	O
coastal	B-LOCATION
areas	I-LOCATION
from	O
natural	B-QUALITY
and	O
anthropogenic	B-ACTOR
sources	O
,	O
and	O
thereby	O
possibly	O
impact	O
marine	B-ACTOR
organisms	I-ACTOR
and	O
human	B-ACTOR
population	I-ACTOR
.	O
Therefore	O
,	O
the	O
aim	O
of	O
this	O
study	O
was	O
to	O
evaluate	O
the	O
pollution	B-QUALITY
level	I-QUALITY
of	O
Montenegrin	B-LOCATION
coastal	B-RESOURCE
sediments	I-RESOURCE
by	O
determining	O
the	O
concentrations	B-QUALITY
of	O
10	O
metals	B-RESOURCE
and	O
metalloids	B-RESOURCE
(	O
Fe	B-RESOURCE
,	O
Mn	B-RESOURCE
,	O
Zn	B-RESOURCE
,	O
Cu	B-RESOURCE
,	O
Ni	B-RESOURCE
,	O
Pb	B-RESOURCE
,	O
Cr	B-RESOURCE
,	O
Cd	B-RESOURCE
,	O
As	B-RESOURCE
,	O
and	O
Hg	B-RESOURCE
)	O
during	O
one	O
whole	O
decade	O
.	O
Materials	O
and	O
methods	O
:	O
Sediment	B-RESOURCE
samples	I-RESOURCE
were	O
collected	O
from	O
11	O
sites	O
along	O
the	O
Montenegrin	B-LOCATION
coast	B-LOCATION
during	O
the	O
20052016	O
exposure	O
to	O
different	O
levels	O
and	O
sources	O
of	O
anthropogenic	B-PROCESS
impact	I-PROCESS
.	O
The	O
extent	O
of	O
pollution	O
was	O
estimated	O
by	O
determining	O
total	O
element	O
concentrations	O
in	O
the	O
sediment	O
.	O
Mineralized	O
samples	O
were	O
analyzed	O
for	O
Cu	O
,	O
Ni	O
,	O
Fe	O
,	O
Mn	O
,	O
Cr	O
,	O
As	O
,	O
Pb	O
,	O
Zn	O
,	O
Cd	O
,	O
and	O
Hg	O
.	O
Pollution	O
status	O
was	O
evaluated	O
using	O
the	O
contamination	O
factor	O
,	O
pollution	O
load	O
index	O
,	O
and	O
geo	O
-	O
accumulation	O
index	O
,	O
as	O
well	O
as	O
statistical	O
methods	O
,	O
such	O
as	O
Pearson	O
correlation	O
coefficient	O
(	O
r	O
)	O
and	O
cluster	O
analysis	O
(	O
CA	O
)	O
.	O
Results	O
and	O
discussion	O
:	O
This	O
study	O
showed	O
that	O
concentrations	B-QUALITY
of	O
individual	O
metals	B-RESOURCE
at	O
some	O
locations	O
were	O
extremely	O
high	O
.	O
The	O
metal	B-RESOURCE
concentrations	B-QUALITY
(	O
in	O
mg	O
kg1	O
)	O
ranged	O
as	O
follows	O
:	O
Fe	B-RESOURCE
199545	O
,	O
498	O
;	O
Mn	B-RESOURCE
1351139	O
;	O
Zn	B-RESOURCE
101596	O
;	O
Cu	B-RESOURCE
3	O
.	O
82719	O
;	O
Ni	B-RESOURCE
2	O
.	O
94267	O
;	O
Pb	B-RESOURCE
0	O
.	O
1755	O
;	O
Cr	B-RESOURCE
2	O
.	O
5369	O
;	O
Cd	B-RESOURCE
0	O
.	O
15	O
.	O
4	O
;	O
As	B-RESOURCE
0	O
.	O
139	O
.	O
1	O
;	O
and	O
Hg	B-RESOURCE
0	O
.	O
0114	O
.	O
2	O
.	O
The	O
calculated	O
concentration	B-QUALITY
factor	I-QUALITY
and	O
pollution	B-QUALITY
load	I-QUALITY
index	I-QUALITY
indicates	O
enrichment	B-PROCESS
by	O
either	O
natural	B-PROCESS
processes	I-PROCESS
or	O
anthropogenic	B-PROCESS
influences	I-PROCESS
.	O
The	O
geo	B-QUALITY
-	I-QUALITY
accumulation	I-QUALITY
index	I-QUALITY
value	I-QUALITY
(	I-QUALITY
Igeo	I-QUALITY
)	I-QUALITY
showed	O
that	O
one	O
location	O
was	O
strongly	O
or	O
extremely	O
polluted	O
(	O
3	O
.	O
78	O
<	O
Igeo	B-QUALITY
6	O
.	O
15	O
)	O
with	O
Hg	B-RESOURCE
in	O
all	O
investigated	O
years	O
,	O
while	O
extreme	O
Igeo	B-QUALITY
values	O
for	O
four	O
bioactive	B-RESOURCE
elements	I-RESOURCE
,	O
Pb	B-RESOURCE
,	O
Cd	B-RESOURCE
,	O
Cu	B-RESOURCE
,	O
and	O
Zn	B-RESOURCE
,	O
were	O
found	O
in	O
only	O
a	O
few	O
single	O
samples	O
.	O
Conclusions	O
:	O
On	O
the	O
basis	O
of	O
the	O
obtained	O
values	O
,	O
it	O
can	O
be	O
concluded	O
that	O
generally	O
higher	O
metal	B-RESOURCE
contents	O
were	O
distributed	O
in	O
Boka	B-LOCATION
Kotorska	I-LOCATION
Bay	I-LOCATION
sites	O
,	O
although	O
some	O
extreme	O
values	O
were	O
also	O
recorded	O
at	O
the	O
locations	O
outside	O
of	O
the	O
Bay	B-LOCATION
.	O
Geo	B-QUALITY
-	I-QUALITY
accumulation	I-QUALITY
index	I-QUALITY
and	O
pollution	B-QUALITY
load	I-QUALITY
index	I-QUALITY
showed	O
that	O
the	O
metal	B-RESOURCE
levels	O
were	O
high	O
enough	O
to	O
pose	O
risk	B-QUALITY
to	O
the	O
ecosystem	B-RESOURCE
.	O
