The	O
Sumatra	B-LOCATION
earthquake	B-PROCESS
struck	O
South	B-LOCATION
Asia	I-LOCATION
on	O
26	O
December	O
2004	O
and	O
triggered	O
monstrous	O
waves	B-PROCESS
that	O
turned	O
into	O
a	O
tsunami	B-PROCESS
hitting	O
the	O
ocean	B-LOCATION
regions	I-LOCATION
and	O
caused	O
the	O
most	O
severe	O
natural	B-PROCESS
disaster	I-PROCESS
of	O
recent	O
decades	O
.	O
The	O
devastating	O
earthquake	B-PROCESS
and	O
tsunami	B-PROCESS
changed	O
the	O
landscape	B-RESOURCE
of	O
coastal	B-LOCATION
areas	I-LOCATION
in	O
many	O
countries	O
around	O
the	O
whole	O
Indian	B-LOCATION
Ocean	I-LOCATION
region	O
.	O
To	O
provide	O
real	O
-	O
time	O
information	O
for	O
rescue	O
and	O
rehabilitation	O
plans	O
,	O
satellite	O
images	O
were	O
applied	O
to	O
monitor	O
and	O
evaluate	O
the	O
damage	O
over	O
several	O
devastated	O
spots	O
.	O
The	O
FORMOSAT	O
-	O
2	O
satellite	O
,	O
which	O
was	O
launched	O
on	O
21	O
May	O
2004	O
and	O
operated	O
by	O
the	O
National	O
Space	O
Organization	O
,	O
Taiwan	O
,	O
is	O
uniquely	O
designed	O
to	O
take	O
timely	O
and	O
low	O
-	O
cost	O
black	O
and	O
white	O
images	O
daily	O
with	O
a	O
resolution	O
of	O
2	O
m	O
and	O
colour	O
images	O
of	O
8	O
-	O
m	O
resolution	O
.	O
FORMOSAT	O
-	O
2	O
is	O
expected	O
to	O
have	O
many	O
useful	O
applications	O
,	O
such	O
as	O
natural	O
-	O
disaster	O
evaluation	O
,	O
land	O
-	O
usage	O
analysis	O
,	O
environmental	O
monitoring	O
,	O
and	O
coastal	O
search	O
and	O
rescue	O
.	O
FORMOSAT	O
-	O
2	O
successfully	O
acquired	O
several	O
post	O
-	O
tsunami	O
images	O
of	O
the	O
hazardous	O
areas	O
,	O
both	O
Puhket	O
,	O
Thailand	O
and	O
Banda	O
Aceh	O
,	O
Indonesia	O
on	O
28	O
December	O
.	O
A	O
series	O
of	O
FORMOSAT	O
-	O
2	O
satellite	O
images	O
were	O
processed	O
by	O
geometric	O
and	O
radiometric	O
correction	O
,	O
haze	O
reduction	O
,	O
image	O
enhancement	O
,	O
feature	O
extraction	O
,	O
image	O
classification	O
,	O
and	O
image	O
fusion	O
to	O
assess	O
the	O
damage	O
over	O
those	O
devastated	O
areas	O
.	O
FORMOSAT	O
-	O
2	O
satellite	O
images	O
with	O
a	O
high	O
-	O
temporal	O
resolution	O
and	O
high	O
-	O
spatial	O
resolution	O
were	O
proved	O
to	O
be	O
an	O
efficient	O
and	O
useful	O
information	O
source	O
for	O
decision	O
-	O
makers	O
to	O
make	O
rescue	O
and	O
recovery	O
plans	O
,	O
especially	O
for	O
some	O
isolated	O
islands	O
hard	O
to	O
reach	O
in	O
time	O
.	O
