They	O
belong	O
to	O
three	O
different	O
groups	O
,	O
empirically	O
distinguished	O
since	O
the	O
mid	O
-	O
nineteenth	O
century	O
on	O
the	O
basis	O
of	O
thallus	O
color	O
:	O
brown	B-RESOURCE
algae	I-RESOURCE
(	O
phylum	B-QUALITY
Ochrophyta	B-RESOURCE
,	O
class	B-QUALITY
Phaeophyceae	B-RESOURCE
)	O
,	O
red	B-RESOURCE
algae	I-RESOURCE
(	O
phylum	B-QUALITY
Rhodophyta	B-RESOURCE
)	O
,	O
and	O
green	B-RESOURCE
algae	I-RESOURCE
(	O
phylum	B-QUALITY
Chlorophyta	B-RESOURCE
,	O
classes	B-QUALITY
Bryopsidophyceae	B-RESOURCE
,	O
Chlorophyceae	B-RESOURCE
,	O
Dasycladophyceae	B-RESOURCE
,	O
Prasinophyceae	B-RESOURCE
,	O
and	O
Ulvophyceae	B-RESOURCE
)	O
.	O
