The	O
Unit	B-ACTOR
of	I-ACTOR
Formation	I-ACTOR
and	I-ACTOR
Research	I-ACTOR
Protection	I-ACTOR
of	I-ACTOR
Ecosystem	I-ACTOR
Health	I-ACTOR
was	O
created	O
in	O
2012	O
through	O
the	O
strategic	O
aggregation	O
of	O
three	O
consolidated	O
research	B-ACTOR
groups	I-ACTOR
:	O
Cell	B-ACTOR
Biology	I-ACTOR
in	I-ACTOR
Environmental	I-ACTOR
Toxicology	I-ACTOR
(	I-ACTOR
CBET	I-ACTOR
)	I-ACTOR
,	O
Phytoplankton	B-ACTOR
of	I-ACTOR
estuaries	I-ACTOR
and	I-ACTOR
coastal	I-ACTOR
areas	I-ACTOR
(	I-ACTOR
FITEAC	I-ACTOR
)	I-ACTOR
and	O
Research	B-ACTOR
on	I-ACTOR
marine	I-ACTOR
and	I-ACTOR
estuarine	I-ACTOR
pelagic	I-ACTOR
environment	I-ACTOR
and	I-ACTOR
planktonic	I-ACTOR
communities	I-ACTOR
(	I-ACTOR
MarEsPlank	I-ACTOR
)	I-ACTOR
.	O
