This	O
research	O
aims	O
at	O
to	O
assess	O
the	O
impact	O
of	O
natural	B
hazards	I
on	O
the	O
human	B
activities	I
and	O
development	B
planning	I
held	O
along	O
the	O
eastern	O
coastal	O
stretch	O
of	O
the	O
Gulf	B
of	I
Suez	I
.	O
Change	O
detection	O
technique	O
was	O
used	O
in	O
combined	O
with	O
geologic	O
and	O
topographic	O
maps	O
,	O
GIS	O
and	O
field	O
investigations	O
to	O
specify	O
and	O
categorize	O
environmental	O
hazards	O
along	O
the	O
concerned	O
area	O
.	O
This	O
site	O
is	O
characterized	O
by	O
enormous	O
natural	B
resources	I
,	O
including	O
hot	B
vents	I
in	O
Hammam	B
Faroun	I
and	O
Ayun	B
Mousa	I
,	O
oil	B
exploration	I
and	O
mineral	B
deposits	I
in	O
W	B
.	I
Araba	I
,	O
W	B
.	I
Sidri	I
and	O
Ras	B
Malaab	I
,	O
natural	B
protectorates	I
in	O
Ras	B
Mohamed	I
and	O
archaeological	B
sites	I
in	O
W	B
.	I
Sidri	I
,	O
W	B
.	I
Feiran	I
,	O
El	B
-	I
Qaa	I
'	I
and	O
coastal	B
areas	I
between	O
W	B
.	I
Feiran	I
and	O
El	B
-	I
Tor	I
and	O
between	O
W	B
.	I
Araba	I
and	O
Ayun	B
Mousa	I
.	O
This	O
encourages	O
the	O
construction	B
of	O
extensive	O
and	O
diverse	O
economic	B
activities	I
such	O
as	O
urbanization	B
,	O
industrial	B
and	O
tourism	B
projects	I
.	O
However	O
,	O
this	B
area	I
subjected	O
natural	B
hazards	I
,	O
including	O
flash	B
floods	I
,	O
mass	B
movement	I
,	O
coastal	B
erosion	I
and	O
sand	B
encroachment	I
.	O
Risk	O
assessment	O
maps	O
for	O
roads	O
and	O
urban	O
sites	O
were	O
established	O
.	O
The	O
eastern	O
coastal	B
zone	I
of	O
the	O
Gulf	B
of	I
Suez	I
was	O
classified	O
into	O
four	O
sectors	O
;	O
Sudr	B
,	O
Ras	B
Malaab	I
,	O
Bilaiyim	B
and	O
El	B
-	I
Tor	I
coastal	B
plains	I
.	O
Each	O
sector	O
is	O
characterized	O
by	O
specific	O
natural	B
resources	I
controlled	O
by	O
environmental	B
hazards	I
.	O
This	O
provides	O
the	O
end	B
users	I
and	O
decision	B
makers	I
with	O
necessary	O
information	O
required	O
to	O
design	O
the	O
most	O
appropriate	O
development	B
projects	I
at	O
each	O
sector	O
and	O
mitigate	O
the	O
environmental	B
risk	I
for	O
the	O
natural	B
resources	I
and	O
natural	B
development	I
.	O
2007	O
IEEE	O
.	O
