2017	O
B	O
.	O
V	O
.	O
Estuarine	B
macroalgae	I
are	O
important	O
primary	B
producers	I
in	O
aquatic	B
ecosystems	I
,	O
and	O
often	O
foundation	B
species	I
providing	O
structurally	B
complex	I
habitat	I
.	O
Climate	B
change	I
alters	O
many	O
abiotic	B
factors	I
that	O
affect	O
their	O
long	O
-	O
term	O
persistence	B
and	O
distribution	B
.	O
Here	O
,	O
we	O
review	O
the	O
existing	O
scientific	O
literature	O
on	O
the	O
tolerance	O
of	O
key	O
macroalgal	O
species	O
in	O
the	O
Baltic	O
Sea	O
,	O
the	O
world	O
'	O
s	O
largest	O
brackish	O
water	O
body	O
.	O
Elevated	O
temperature	B
is	O
expected	O
to	O
intensify	O
coastal	B
eutrophication	I
,	O
further	O
promoting	O
growth	B
of	O
opportunistic	O
,	O
filamentous	B
species	I
,	O
especially	O
green	B
algae	I
,	O
which	O
are	O
often	O
species	B
associated	O
with	O
intensive	O
filamentous	B
algal	I
blooms	I
.	O
Declining	O
salinities	B
will	O
push	O
the	O
distributions	B
of	O
marine	B
species	I
towards	O
south	B
,	O
which	O
may	O
alter	O
the	O
Baltic	B
Sea	I
community	I
compositions	B
towards	O
a	O
more	O
limnic	B
state	I
.	O
Together	O
with	O
increasing	O
eutrophication	B
trends	O
this	O
may	O
cause	O
losses	B
in	O
marine	B
-	I
originating	I
foundation	I
species	I
such	O
as	O
Fucus	B
,	O
causing	O
severe	O
biodiversity	B
impacts	I
.	O
Experimental	O
results	O
on	O
ocean	O
acidification	O
effects	O
on	O
macroalgae	O
are	O
mixed	O
,	O
with	O
only	O
few	O
studies	O
conducted	O
in	O
the	O
Baltic	O
Sea	O
.	O
We	O
conclude	O
that	O
climate	B
change	I
can	O
alter	O
the	O
structure	O
and	O
functioning	O
of	O
macroalgal	B
ecosystems	I
especially	O
in	O
the	O
northern	O
Baltic	B
coastal	B
areas	I
,	O
and	O
can	O
potentially	O
act	O
synergistically	O
with	O
eutrophication	B
.	O
We	O
briefly	O
discuss	O
potential	O
adaptation	O
measures	O
.	O
