Adults	O
and	O
deutonymphs	O
of	O
a	O
new	O
water	B
mite	I
species	I
of	O
the	O
genus	B
Hygrobates	B
Koch	I
,	O
1837	O
(	O
Acari	B
,	O
Hydrachnidia	B
,	O
Hygrobatidae	B
)	O
were	O
found	O
to	O
parasitize	O
the	O
Hong	B
Kong	I
Newt	I
,	O
Paramesotriton	B
hongkongensis	I
Myers	I
and	O
Leviton	B
,	O
1962	O
(	O
Amphibia	B
,	O
Caudata	B
,	O
Salamandridae	B
)	O
,	O
endemic	O
to	O
Hong	B
Kong	I
and	O
coastal	B
areas	I
of	O
Guangdong	B
Province	I
:	O
Hygrobates	B
aloisii	I
sp	O
.	O
nov	O
.	O
Males	O
and	O
females	O
,	O
as	O
well	O
as	O
deutonymphs	O
and	O
larvae	O
are	O
described	O
.	O
A	O
new	O
subgenus	O
-	O
Lurchibates	O
subgen	O
.	O
nov	O
.	O
-	O
is	O
defined	O
to	O
accommodate	O
the	O
species	O
of	O
the	O
Hygrobates	O
salamandrarum	O
-	O
group	O
.	O
The	O
parasite	O
-	O
host	O
association	O
,	O
infestation	O
rate	O
,	O
attachment	O
sites	O
and	O
the	O
impact	O
of	O
mite	O
infestation	O
on	O
the	O
newts	O
behaviour	O
and	O
body	O
condition	O
are	O
investigated	O
.	O
These	O
ecological	O
aspects	O
of	O
the	O
parasite	O
-	O
host	O
association	O
between	O
freshwater	B
mites	I
and	O
newts	B
are	O
examined	O
for	O
the	O
first	O
time	O
in	O
detail	O
in	O
their	O
natural	B
habitat	I
.	O
