( micro ) habitats	Specific_Term
13C	Specific_Term
14C	Specific_Term
14C depleted organic matter	Specific_Term
2E , 4E / Z - decadienal ( DECA )	Specific_Term
2E , 4E / Z - heptadienal ( HEPTA )	Specific_Term
2E , 4E / Z - octadienal ( OCTA )	Specific_Term
5 , 6 , 11 - trideoxyTTX ( TDT )	Specific_Term
A . alba	Specific_Term
A . aurita	Specific_Term
A . coerulea	Specific_Term
AMO	Specific_Term
ANAs	Specific_Term
APAH	Specific_Term
APAHs	Specific_Term
APHs	Specific_Term
ARGs	Specific_Term
ARs	Specific_Term
AWARE project	Specific_Term
Aboriginal	Specific_Term
Accra	Specific_Term
Acidification	Specific_Term
Adaptation	Specific_Term
Adelaide	Specific_Term
Adult migrants	Specific_Term
Adults	Specific_Term
Africa	Specific_Term
Agencies	Specific_Term
Agricultural drainage ditches	Specific_Term
Akaray	Specific_Term
Akaray Basin	Specific_Term
Akwapim fault zone	Specific_Term
Alabama	Specific_Term
Algal polysaccharides	Specific_Term
Algarve	Specific_Term
Algoa Bay	Specific_Term
Alkyl polycyclic aromatic hydrocarbons ( APAHs )	Specific_Term
Alubijid	Specific_Term
Amalfi Coast	Specific_Term
Anchicodiaceae Shuysky	Specific_Term
Andalusia	Specific_Term
Andes	Specific_Term
Anguilla anguilla	Specific_Term
Anhui	Specific_Term
Anisotropy	Specific_Term
Anostraca	Specific_Term
Apalachicola Bay	Specific_Term
Apulia	Specific_Term
Apulian	Specific_Term
Aquatic organisms	Specific_Term
Aquitanian	Specific_Term
Arabian Gulf	Specific_Term
Arabian Peninsula	Specific_Term
Arctic	Specific_Term
Argentina	Specific_Term
Argentinian shelf - break	Specific_Term
Aristichthys nobilis	Specific_Term
Artemia	Specific_Term
As	Specific_Term
As ( III )	Specific_Term
As ( V )	Specific_Term
Asellus aquaticus	Specific_Term
Asi	Specific_Term
Asian silver carp	Specific_Term
Atlantic	Specific_Term
Atlantic Meridional Overturning Circulation ( AMOC )	Specific_Term
Atlantic Multidecadal Oscillation ( AMO )	Specific_Term
Atlantic Ocean	Specific_Term
Atlantic overturning circulation	Specific_Term
Atlantic salmon	Specific_Term
Aurelia coerulea	Specific_Term
Austos Pond	Specific_Term
Australia	Specific_Term
AuthorsClimate change	Specific_Term
Avicennia alba	Specific_Term
Aythya marila	Specific_Term
Azov - Black Sea	Specific_Term
Azov Sea	Specific_Term
B2 station	Specific_Term
BCF value	Specific_Term
BJBR	Specific_Term
BaP	Specific_Term
Bacterial viability	Specific_Term
Bacteroidetes	Specific_Term
Baengnyeongdo	Specific_Term
Baengnyeongdo Island	Specific_Term
Baffin Bay - Davis Strait	Specific_Term
Baie - du - Febvre	Specific_Term
Baijuhuajian	Specific_Term
Baltic Sea	Specific_Term
Bangladesh	Specific_Term
Barra	Specific_Term
Barra do Furado	Specific_Term
Bas - Champs	Specific_Term
Bay	Specific_Term
Bay of Authie	Specific_Term
Bay of Biscay	Specific_Term
Bay of Fundy	Specific_Term
Bay of Somme	Specific_Term
Beach nourishment	Specific_Term
Bearded seals	Specific_Term
Beaufort Sea	Specific_Term
Bee Jay Bakau Resort ( BJBR )	Specific_Term
Belyounech 2	Specific_Term
Berezovsky trough	Specific_Term
Bhavnagar district	Specific_Term
Bilbao	Specific_Term
Bilbao estuary	Specific_Term
Biogenic reefs	Specific_Term
Biomass	Specific_Term
Biotope matrices	Specific_Term
Birds	Specific_Term
Black Sea	Specific_Term
Black Sea Convention	Specific_Term
Blanes Bay	Specific_Term
Bohai	Specific_Term
Boka Kotorska Bay	Specific_Term
Bolivian High Andes	Specific_Term
Brazil	Specific_Term
Brazilian	Specific_Term
Brazilian population	Specific_Term
Breeding sites	Specific_Term
Brown trout	Specific_Term
Bryopsidophyceae	Specific_Term
Bugach freshwater reservoir	Specific_Term
Built - up area change detection ( BCD )	Specific_Term
Byuk formation	Specific_Term
C . chromis	Specific_Term
C . nozakii	Specific_Term
C . patoca	Specific_Term
C . teedii	Specific_Term
C16 acid	Specific_Term
CCD	Specific_Term
CEC	Specific_Term
CES	Specific_Term
CFC	Specific_Term
CFRB	Specific_Term
CO2	Specific_Term
CO2 sink	Specific_Term
COVID - 19	Specific_Term
CRZ	Specific_Term
CSP	Specific_Term
CUPs	Specific_Term
CVI	Specific_Term
Campania	Specific_Term
Campi Flegrei caldera	Specific_Term
Canada	Specific_Term
Canadian	Specific_Term
Cap - Ferret Canyon ( CFC )	Specific_Term
Cape Fear River	Specific_Term
Cape Fear River Basin ( CFRB )	Specific_Term
Cape Town	Specific_Term
Cape Verde Republic	Specific_Term
Captive breeding	Specific_Term
Carassius carassius	Specific_Term
Caribbean	Specific_Term
Carnegie Ridge	Specific_Term
Cd	Specific_Term
Cell Biology in Environmental Toxicology ( CBET )	Specific_Term
Central Maluku Regency	Specific_Term
Ces Archipelago	Specific_Term
Chaetomorpha	Specific_Term
Channel	Specific_Term
Chelonodon patoca	Specific_Term
Chile	Specific_Term
Chilika	Specific_Term
Chilika lagoon	Specific_Term
China	Specific_Term
Chlorophyceae	Specific_Term
Chlorophyll - a	Specific_Term
Chlorophyta	Specific_Term
Chondracanthus teedii ( Mertens ex Roth ) Fredericq	Specific_Term
Chromis chromis	Specific_Term
Citizen science	Specific_Term
Citizens	Specific_Term
Clangula hyemalis	Specific_Term
Climate - model predictions	Specific_Term
Climate change	Specific_Term
Clypeaster	Specific_Term
Coastal Regulation Zone ( CRZ )	Specific_Term
Coastal Spatial Planning ( CSP )	Specific_Term
Coastal Vulnerability Index ( CVI )	Specific_Term
Coastal aquatic environments	Specific_Term
Coastal aquifer	Specific_Term
Coastal areas	Specific_Term
Coastal caves	Specific_Term
Coastal change	Specific_Term
Coastal flooding	Specific_Term
Coastal groundwater aquifers	Specific_Term
Coastal habitats	Specific_Term
Coastal regions	Specific_Term
Coastal storms	Specific_Term
Coastal tourism	Specific_Term
Coastal zone	Specific_Term
Coastlines	Specific_Term
Cochin	Specific_Term
Cochin Islands	Specific_Term
Comoros	Specific_Term
Concentrations	Specific_Term
Construction	Specific_Term
Constructions	Specific_Term
Coral spawning slicks	Specific_Term
Coscinodiscus jonesianus	Specific_Term
Coscinodiscus oculs - iridis	Specific_Term
Cr	Specific_Term
Croton bonplandianum baill	Specific_Term
Crustacea	Specific_Term
Crustal instability	Specific_Term
Ctenopharyngodon idella	Specific_Term
Cu	Specific_Term
Cyanea nozakii	Specific_Term
Cyprinus carpio	Specific_Term
DEM	Specific_Term
DGR	Specific_Term
DIC	Specific_Term
DIN	Specific_Term
DIP	Specific_Term
DMI : Indian Ocean Dipole Mode Index	Specific_Term
DMSP / OLS	Specific_Term
DNF	Specific_Term
DSi	Specific_Term
Daily precipitation	Specific_Term
Dalya	Specific_Term
Damming	Specific_Term
Dasycladophyceae	Specific_Term
Dateline El Nino ( CP El Nino )	Specific_Term
Datong station	Specific_Term
Dead Sea	Specific_Term
Deep River	Specific_Term
Deepwater Horizon	Specific_Term
Density	Specific_Term
Department of Irrigation and Drainage ( DID )	Specific_Term
Depleted radiocarbon	Specific_Term
Desertification	Specific_Term
Deterioration	Specific_Term
Diatoms	Specific_Term
Dicentrarchus labrax	Specific_Term
Diploneis	Specific_Term
Diploneis aokiensis	Specific_Term
Diploneis conopeospongiosa	Specific_Term
Diploneis implicatus	Specific_Term
Diploneis lacustris	Specific_Term
Diploneis pumicosus	Specific_Term
Distribution	Specific_Term
Djilor district	Specific_Term
Dou River	Specific_Term
Dutch	Specific_Term
E - W	Specific_Term
E . U .	Specific_Term
E . canadensis	Specific_Term
EC	Specific_Term
EC Directives	Specific_Term
EU	Specific_Term
EU Landing Obligation	Specific_Term
East Indonesia	Specific_Term
Echinocyamus	Specific_Term
Echinolampas	Specific_Term
Ecological vulnerability	Specific_Term
Ecological vulnerability evaluations	Specific_Term
Ecosystem services ( ESs )	Specific_Term
Ecotourism	Specific_Term
Ecuador	Specific_Term
Egypt	Specific_Term
Egyptian	Specific_Term
El Hwad	Specific_Term
El Nino	Specific_Term
El Salvador City	Specific_Term
Elevated O3 exposure	Specific_Term
Elodea canadensis	Specific_Term
Emilia - Romagna	Specific_Term
English Channel	Specific_Term
Environmental Protection and Management ( UUPPLH )	Specific_Term
Epinephelus marginatus	Specific_Term
Erignathus barbatus	Specific_Term
Ernakulam district	Specific_Term
Erosion	Specific_Term
Erosional	Specific_Term
Erythrean	Specific_Term
Escherichia coli	Specific_Term
Estuaries	Specific_Term
Estuary	Specific_Term
Eucalyptus	Specific_Term
Eucheuma cotonii	Specific_Term
Eudyptula minor	Specific_Term
Europe	Specific_Term
European	Specific_Term
European eel	Specific_Term
European perch	Specific_Term
Eutrophication	Specific_Term
Evacuation plans	Specific_Term
Evaporation duct	Specific_Term
Excessive primary productivity	Specific_Term
FA composition	Specific_Term
FAs	Specific_Term
Farol de So Tom	Specific_Term
Fe	Specific_Term
Fernando de Noronha	Specific_Term
Fielder Ridge	Specific_Term
Fisheries Act	Specific_Term
Fisheries Protection Program	Specific_Term
Fishing	Specific_Term
Fishing effort	Specific_Term
Fissurella clench	Specific_Term
Flamingolepis liguloides	Specific_Term
Flocculation	Specific_Term
